movieId,title,year,genres
175583,Blockbuster,2017,Crime
276201,Fire Music,2018,Documentary
280778,Chercher le garçon,2012,Comedy
280778,Chercher le garçon,2012,Romance
6460,"Trial, The (Procès, Le)",1962,Drama
74827,Ajami,2009,Crime
74827,Ajami,2009,Drama
211776,Tom Thumb,1957,Children
211776,Tom Thumb,1957,Fantasy
7201,Crime Spree,2003,Comedy
7201,Crime Spree,2003,Crime
903,Vertigo,1958,Drama
903,Vertigo,1958,Mystery
903,Vertigo,1958,Romance
903,Vertigo,1958,Thriller
92471,Cass Timberlane,1947,Drama
92471,Cass Timberlane,1947,Romance
168360,Victory at Entebbe,1976,Action
168360,Victory at Entebbe,1976,Drama
278522,"Still Raining, Still Dreaming",2009,Documentary
85616,Games,1967,Thriller
212591,Detective Chinatown 3,2020,Action
212591,Detective Chinatown 3,2020,Comedy
212591,Detective Chinatown 3,2020,Mystery
164685,Sometimes Aunt Martha Does Dreadful Things,1971,Horror
89018,Miranda,1948,Comedy
89018,Miranda,1948,Fantasy
89018,Miranda,1948,Romance
186953,Hearts Beat Loud,2018,Drama
6568,Camp,2003,Comedy
6568,Camp,2003,Musical
149458,4th Period Mystery,2009,Horror
216965,Johnny Carson: King of Late Night,2012,Documentary
127592,Naked Angels,1969,Drama
127592,Naked Angels,1969,Thriller
27793,Starship Troopers 2: Hero of the Federation,2004,Action
27793,Starship Troopers 2: Hero of the Federation,2004,Horror
27793,Starship Troopers 2: Hero of the Federation,2004,Sci-Fi
27793,Starship Troopers 2: Hero of the Federation,2004,War
219416,Don't,2007,Comedy
219416,Don't,2007,Horror
68858,Vincere,2009,Drama
68858,Vincere,2009,Romance
164131,Tee for Two,1945,Animation
191297,Bruce Lee - The Fighter,2015,Action
191297,Bruce Lee - The Fighter,2015,Drama
191297,Bruce Lee - The Fighter,2015,Romance
139553,Always,2011,Drama
204444,Kharms,2017,Drama
280890,Slumberland,2022,Adventure
280890,Slumberland,2022,Children
280890,Slumberland,2022,Fantasy
259949,Affirmations,1990,Documentary
174431,Jawbone,2017,Action
174431,Jawbone,2017,Drama
154039,God in Heaven... Arizona on Earth,1972,Western
165483,Joe Rogan: Triggered,2016,Comedy
235805,"It's Trad, Dad!",1962,Comedy
235805,"It's Trad, Dad!",1962,Romance
208957,Extracurricular,2018,Horror
208957,Extracurricular,2018,Thriller
276547,Surrender,2014,Drama
107658,Mio in the Land of Faraway (Mio min Mio),1987,Adventure
107658,Mio in the Land of Faraway (Mio min Mio),1987,Children
107658,Mio in the Land of Faraway (Mio min Mio),1987,Drama
107658,Mio in the Land of Faraway (Mio min Mio),1987,Fantasy
107658,Mio in the Land of Faraway (Mio min Mio),1987,Mystery
199059,Music and Apocalypse,2019,Comedy
25914,"Ivan the Terrible, Part One (Ivan Groznyy I)",1944,Drama
152276,Chic!,2015,Comedy
227536,The Matrix Reloaded Revisited,2004,Documentary
155956,Vacation,2008,Drama
101835,According to Spencer,2001,Comedy
101835,According to Spencer,2001,Drama
101835,According to Spencer,2001,Romance
4475,"Beast of War, The (Beast, The)",1988,Drama
4475,"Beast of War, The (Beast, The)",1988,War
210311,Naked Weekend,1974,Comedy
182423,"Zorro, the Avenger",1959,Adventure
182423,"Zorro, the Avenger",1959,Western
150016,Brasserie Romance,2012,Comedy
150016,Brasserie Romance,2012,Drama
214154,A Window to Rosália,2017,Drama
277280,Easter Sunday,2022,Comedy
225918,Jiu Jitsu,2020,Action
225918,Jiu Jitsu,2020,Sci-Fi
145146,K-9: P.I.,2002,Action
145146,K-9: P.I.,2002,Adventure
145146,K-9: P.I.,2002,Comedy
145146,K-9: P.I.,2002,Crime
5133,Maryam,2000,Drama
77719,Voyager (Homo Faber),1991,Drama
1179,"Grifters, The",1990,Crime
1179,"Grifters, The",1990,Drama
1179,"Grifters, The",1990,Film-Noir
228245,The 100th Love with You,2017,Drama
228245,The 100th Love with You,2017,Romance
72947,Make the Yuletide Gay,2009,Comedy
72947,Make the Yuletide Gay,2009,Romance
7,Sabrina,1995,Comedy
7,Sabrina,1995,Romance
286425,Naufragio,1978,Drama
78247,"Drawn Together Movie: The Movie!, The",2010,Animation
78247,"Drawn Together Movie: The Movie!, The",2010,Comedy
5164,"Troll in Central Park, A",1994,Animation
5164,"Troll in Central Park, A",1994,Children
117462,The Last Shark,1981,Adventure
117462,The Last Shark,1981,Horror
117462,The Last Shark,1981,Thriller
255507,Warriors of Terra,2006,Horror
255507,Warriors of Terra,2006,Sci-Fi
246416,"Our Neighbor, Miss Yae",1934,Drama
191925,The Comb,1991,Animation
101812,"Mountain, The",1956,Adventure
101812,"Mountain, The",1956,Drama
161149,"Jia Zhangke, A Guy from Fenyang",2014,Documentary
165945,The Last Ronin,2010,Drama
105571,Attila (Attila the Hun),1954,Drama
172477,Life Cycles,2010,Documentary
149624,Soap Opera,2014,Comedy
82909,Take the High Ground!,1953,Comedy
82909,Take the High Ground!,1953,Drama
82909,Take the High Ground!,1953,War
124160,Whoever Slew Auntie Roo?,1971,Horror
124160,Whoever Slew Auntie Roo?,1971,Thriller
204618,L'Enfant Secret,1979,Drama
159447,Before I Wake,2016,Horror
159447,Before I Wake,2016,Thriller
214072,A.K.A. Serial Killer,1969,Crime
214072,A.K.A. Serial Killer,1969,Documentary
214072,A.K.A. Serial Killer,1969,Drama
7309,"Black Pirate, The",1926,Action
7309,"Black Pirate, The",1926,Adventure
38086,Wishing Stairs (Yeogo goedam 3: Yeowoo gyedan),2003,Drama
38086,Wishing Stairs (Yeogo goedam 3: Yeowoo gyedan),2003,Horror
228251,Bottom Live 2003: Weapons Grade Y-Fronts Tour,2003,Comedy
212835,Six Million Steps: A Journey Inward,2011,Documentary
57044,Two Sons of Francisco (2 Filhos de Francisco - A História de Zezé di Camargo & Luciano),2005,Drama
237636,The Big Fat Lie,2018,Documentary
277708,Nothing Lasts Forever,2022,Documentary
134310,The Wind of Change,1961,Drama
77707,"When I Grow Up, I'll Be a Kangaroo (Kad porastem bicu Kengur)",2004,Comedy
92836,Knuckle,2011,Documentary
251224,Blue Miracle,2021,Adventure
251224,Blue Miracle,2021,Children
251224,Blue Miracle,2021,Drama
42761,Casper Meets Wendy,1998,Adventure
42761,Casper Meets Wendy,1998,Children
42761,Casper Meets Wendy,1998,Comedy
42761,Casper Meets Wendy,1998,Fantasy
156154,The Rescue,1971,Action
215477,Color Me You,2017,Children
215477,Color Me You,2017,Drama
215477,Color Me You,2017,Romance
26074,Paris Blues,1961,Drama
26074,Paris Blues,1961,Romance
190019,Hill 24 Doesn't Answer,1955,Drama
190019,Hill 24 Doesn't Answer,1955,Romance
190019,Hill 24 Doesn't Answer,1955,War
275761,Diorama,2022,Comedy
275761,Diorama,2022,Drama
137445,The Riverman,2004,Crime
137445,The Riverman,2004,Drama
137445,The Riverman,2004,Thriller
239262,Passing,2021,Drama
239262,Passing,2021,Thriller
3451,Guess Who's Coming to Dinner,1967,Drama
169538,Nick Di Paolo: Another Senseless Killing,2015,Comedy
45028,"Prairie Home Companion, A",2006,Comedy
45028,"Prairie Home Companion, A",2006,Drama
45028,"Prairie Home Companion, A",2006,Musical
149248,O.S.S.,1946,Drama
149248,O.S.S.,1946,War
135925,The Royal Tailor,2014,Drama
89268,Escape,1940,Drama
74436,Body Bags,1993,Comedy
74436,Body Bags,1993,Horror
74436,Body Bags,1993,Sci-Fi
74436,Body Bags,1993,Thriller
179291,The Land of Hope,2012,Drama
241952,Amor urgente,2018,Comedy
107215,Midnight Clear,2006,Drama
82463,Another Year,2010,Drama
196809,Strobe Edge,2015,Drama
196809,Strobe Edge,2015,Romance
7274,Let's Do It Again,1975,Comedy
236995,"Summer Of Soul (…Or, When The Revolution Could Not Be Televised)",2021,Documentary
261543,North Korea: A Day in the Life,2004,Documentary
255277,The Boy Behind the Door,2021,Horror
166635,Passengers,2016,Adventure
166635,Passengers,2016,Drama
166635,Passengers,2016,Romance
166635,Passengers,2016,Sci-Fi
140198,Chameleon Street,1989,Comedy
103863,Holidays by the Sea (Ni à vendre ni à louer),2011,Comedy
60037,"Happening, The",2008,Drama
60037,"Happening, The",2008,Sci-Fi
60037,"Happening, The",2008,Thriller
262859,The Newspaperman: The Life and Times of Ben Bradlee,2017,Documentary
164485,Payroll,1961,Crime
164485,Payroll,1961,Drama
218799,Call Boy,2018,Drama
139443,Alucard,2008,Drama
139443,Alucard,2008,Horror
236803,Parallel Lives,1994,Drama
164159,Default,2014,Mystery
139217,Misbegotten,1998,Thriller
261185,Outrage at Valdez,1990,Documentary
116861,The Gilded Cage,2013,Comedy
220154,L7,2016,Thriller
252,I.Q.,1994,Comedy
252,I.Q.,1994,Romance
2491,Simply Irresistible,1999,Comedy
2491,Simply Irresistible,1999,Romance
328,Tales from the Crypt Presents: Demon Knight,1995,Horror
328,Tales from the Crypt Presents: Demon Knight,1995,Thriller
281,Nobody's Fool,1994,Comedy
281,Nobody's Fool,1994,Drama
281,Nobody's Fool,1994,Romance
160110,Multiple Maniacs,1970,Comedy
160110,Multiple Maniacs,1970,Crime
160110,Multiple Maniacs,1970,Horror
137549,"Cherry, Harry & Raquel!",1970,Crime
137549,"Cherry, Harry & Raquel!",1970,Drama
137549,"Cherry, Harry & Raquel!",1970,Thriller
180525,Deep in My Heart,1954,Comedy
180525,Deep in My Heart,1954,Drama
280730,Zé do Periquito,1960,Comedy
59141,Son of Rambow,2007,Children
59141,Son of Rambow,2007,Comedy
59141,Son of Rambow,2007,Drama
238108,A Feeling of Home,2019,Comedy
238108,A Feeling of Home,2019,Romance
61406,John Adams,2008,Drama
215475,Love Is Not Blind,2011,Comedy
215475,Love Is Not Blind,2011,Drama
215475,Love Is Not Blind,2011,Romance
128922,Heckler,2007,Comedy
128922,Heckler,2007,Documentary
243086,Kalebegiak,2016,Comedy
243086,Kalebegiak,2016,Drama
211125,Kakekomi,2015,Comedy
142446,On Broadway,2007,Drama
34292,Hardware,1990,Action
34292,Hardware,1990,Horror
34292,Hardware,1990,Sci-Fi
127877,Kawa,2010,Drama
181993,Trombone Trouble,1944,Animation
230155,Eddie Murphy: One Night Only,2012,Comedy
92094,Einstein and Eddington,2008,Drama
99986,Marina Abramovic: The Artist Is Present,2012,Documentary
7900,Frankenstein Must Be Destroyed,1969,Drama
7900,Frankenstein Must Be Destroyed,1969,Horror
7900,Frankenstein Must Be Destroyed,1969,Sci-Fi
165365,Bang Bang Baby,2014,Drama
165365,Bang Bang Baby,2014,Sci-Fi
134687,Don't Tell the Wife,1937,Comedy
274195,Jurassic World Dominion,2022,Action
274195,Jurassic World Dominion,2022,Adventure
274195,Jurassic World Dominion,2022,Sci-Fi
274195,Jurassic World Dominion,2022,Thriller
235059,Gabe the Cupid Dog,2012,Children
235059,Gabe the Cupid Dog,2012,Comedy
158896,Love's Complicated,2016,Comedy
158896,Love's Complicated,2016,Drama
158896,Love's Complicated,2016,Romance
258077,Velainu Vandhutta Vellaikaaran,2016,Comedy
258077,Velainu Vandhutta Vellaikaaran,2016,Drama
258077,Velainu Vandhutta Vellaikaaran,2016,Romance
245736,Konga TNT,2020,Comedy
245736,Konga TNT,2020,Horror
245736,Konga TNT,2020,Sci-Fi
129346,"Package, The",2012,Action
2701,Wild Wild West,1999,Action
2701,Wild Wild West,1999,Comedy
2701,Wild Wild West,1999,Sci-Fi
2701,Wild Wild West,1999,Western
252288,Aquarium of the Dead,2021,Horror
120396,Frayed,2007,Horror
120396,Frayed,2007,Thriller
132924,Emanuelle and the Last Cannibals,1977,Adventure
132924,Emanuelle and the Last Cannibals,1977,Horror
44427,Inspector Clouseau,1968,Comedy
44427,Inspector Clouseau,1968,Crime
44427,Inspector Clouseau,1968,Mystery
161774,Enormous Changes at the Last Minute,1983,Drama
105906,Watermarks,2004,Documentary
202363,Kevin Hart: Irresponsible,2019,Comedy
182827,Tender Loving Care,1974,Drama
263869,Surviving the Mount St. Helens Disaster,2020,Documentary
154446,The Pirates of Tortuga: Under the Black Flag,2001,Adventure
154446,The Pirates of Tortuga: Under the Black Flag,2001,Animation
154446,The Pirates of Tortuga: Under the Black Flag,2001,Children
154446,The Pirates of Tortuga: Under the Black Flag,2001,Comedy
154446,The Pirates of Tortuga: Under the Black Flag,2001,Sci-Fi
195607,Boiler Maker,2008,Drama
277114,The Aggressives,2005,Documentary
133343,The Workshop,2007,Documentary
198793,Jo's Boy,2011,Comedy
198793,Jo's Boy,2011,Drama
263481,Finch,2021,Adventure
263481,Finch,2021,Drama
263481,Finch,2021,Sci-Fi
148701,The Girl in the Book,2015,Drama
277768,Medusa,2022,Fantasy
277768,Medusa,2022,Horror
192067,Something Something... Unakkum Enakkum,2006,Action
192067,Something Something... Unakkum Enakkum,2006,Drama
192067,Something Something... Unakkum Enakkum,2006,Romance
187057,The Time of Their Lives,2017,Comedy
144678,No Place on Earth,2012,Documentary
144678,No Place on Earth,2012,War
199444,Psychic Wars,1991,Animation
144584,Murderer,2009,Crime
144584,Murderer,2009,Drama
144584,Murderer,2009,Mystery
144584,Murderer,2009,Thriller
192023,Eat My Shit,2015,Comedy
192023,Eat My Shit,2015,Drama
198569,Seder-Masochism,2018,Animation
256287,Night Terror,1977,Thriller
154346,Boss,2013,Action
154346,Boss,2013,Comedy
154346,Boss,2013,Drama
206419,The Two Popes,2019,Drama
86463,"Silent Night, Deadly Night III: Better Watch Out!",1989,Horror
282877,Dalíland,2022,Drama
139701,Spirit Stalkers,2012,Horror
136347,Scooby-Doo Meets the Boo Brothers,1987,Adventure
136347,Scooby-Doo Meets the Boo Brothers,1987,Animation
136347,Scooby-Doo Meets the Boo Brothers,1987,Children
136347,Scooby-Doo Meets the Boo Brothers,1987,Comedy
128109,"Dr. Black, Mr. Hyde",1976,Horror
107361,Unbeatable (Ji zhan),2013,Action
107361,Unbeatable (Ji zhan),2013,Drama
282139,Χούλιγκανς: Κάτω τα χέρια απ' τα νιάτα!,1983,Adventure
282139,Χούλιγκανς: Κάτω τα χέρια απ' τα νιάτα!,1983,Crime
282139,Χούλιγκανς: Κάτω τα χέρια απ' τα νιάτα!,1983,Drama
85626,Beyond Enemy Lines (Framom främsta linjen),2004,Drama
85626,Beyond Enemy Lines (Framom främsta linjen),2004,War
58334,Hallam Foe (Mister Foe),2007,Drama
58334,Hallam Foe (Mister Foe),2007,Romance
156767,Ghosts Before Breakfast,1928,Fantasy
145004,When the Screaming Stops,1974,Horror
286903,Elemental,2023,Animation
286903,Elemental,2023,Children
286903,Elemental,2023,Comedy
286903,Elemental,2023,Fantasy
286903,Elemental,2023,Romance
42794,Buried Alive,1990,Film-Noir
42794,Buried Alive,1990,Horror
42794,Buried Alive,1990,Thriller
177319,No Way to Live,2016,Crime
177319,No Way to Live,2016,Drama
177319,No Way to Live,2016,Thriller
277276,South Park the Streaming Wars Part 2,2022,Animation
277276,South Park the Streaming Wars Part 2,2022,Comedy
161334,Tony Robbins: I Am Not Your Guru,2016,Documentary
217975,Air Conditioner,2020,Drama
197575,Thugs of Hindostan,2018,Action
197575,Thugs of Hindostan,2018,Adventure
83359,"Play House, The",1921,Comedy
93782,Paan Singh Tomar,2010,Crime
186459,Jack and Jill vs. the World,2008,Comedy
186459,Jack and Jill vs. the World,2008,Romance
155072,Take Me to the River,2016,Drama
81546,Vacation from Marriage,1945,Drama
81546,Vacation from Marriage,1945,Romance
132090,28 Minutes for 3 Million Dollars,1967,Crime
285929,In Your Interest,2012,Comedy
285929,In Your Interest,2012,Crime
276875,"Gulczas, what do you think...",2001,Comedy
276875,"Gulczas, what do you think...",2001,Crime
172421,Ghost,2015,Children
172421,Ghost,2015,Comedy
3325,"Next Best Thing, The",2000,Comedy
3325,"Next Best Thing, The",2000,Drama
244032,Antonio One Two Three,2019,Comedy
244032,Antonio One Two Three,2019,Drama
183189,Bendito Machine III: Obey his commands,2009,Animation
33998,Deceived,1991,Thriller
142699,Hazard Jack,2014,Horror
259743,Jake's Road,2014,Action
259743,Jake's Road,2014,Horror
259743,Jake's Road,2014,Thriller
116947,Stand Off,2012,Comedy
116947,Stand Off,2012,Drama
216639,Swansea Love Story,2010,Documentary
112650,Watercolors,2008,Drama
112650,Watercolors,2008,Romance
1308,I Shot a Man in Vegas,1995,Comedy
267674,Portrait of a Lazy Woman,1986,Comedy
267674,Portrait of a Lazy Woman,1986,Documentary
164513,Sneakerheadz,2015,Documentary
280840,The Turning Point,2021,Drama
238262,Michael Ian Black: Very Famous,2011,Comedy
180659,A Call to Remember,1997,Drama
226284,The Turn of the Screw,1999,Drama
226284,The Turn of the Screw,1999,Horror
226284,The Turn of the Screw,1999,Thriller
250562,"Hold the Lion, Please",1942,Animation
250562,"Hold the Lion, Please",1942,Comedy
217715,Dogora,1964,Crime
217715,Dogora,1964,Sci-Fi
173247,La familia,2017,Drama
283473,"Pamela, A Love Story",2023,Documentary
180017,Spyder,2017,Action
180017,Spyder,2017,Thriller
232181,The Water Magician,1933,Crime
232181,The Water Magician,1933,Drama
232181,The Water Magician,1933,Romance
2129,"Saltmen of Tibet, The (Salzmänner von Tibet, Die)",1997,Documentary
290882,Poppy,2021,Children
290882,Poppy,2021,Drama
124883,Riders to the Stars,1954,Drama
124883,Riders to the Stars,1954,Sci-Fi
189559,A Species Odyssey,2003,Documentary
278696,More Than Two Hours,2013,Drama
64497,"Day the Earth Stood Still, The",2008,Drama
64497,"Day the Earth Stood Still, The",2008,Sci-Fi
64497,"Day the Earth Stood Still, The",2008,Thriller
64497,"Day the Earth Stood Still, The",2008,IMAX
165477,Trancers V,1994,Action
165477,Trancers V,1994,Sci-Fi
165477,Trancers V,1994,Thriller
63840,Kanak Attack,2000,Drama
131318,Fort Bowie,1958,Western
178027,People That Are Not Me,2016,Drama
178027,People That Are Not Me,2016,Romance
207473,The Automatic Moving Company,1910,Animation
207473,The Automatic Moving Company,1910,Comedy
253916,The Green Sea,2021,Drama
253916,The Green Sea,2021,Mystery
258721,Kill Me If You Can,1977,Drama
92410,"Eleventh Year, The (Odinnadtsatyy)",1928,Documentary
173847,Stasis,2017,Sci-Fi
5960,Bad Influence,1990,Drama
5960,Bad Influence,1990,Thriller
93659,Verbo,2011,Adventure
93659,Verbo,2011,Fantasy
279958,Blade of the 47 Ronin,2022,Action
279958,Blade of the 47 Ronin,2022,Fantasy
195113,The Chocolate War,1988,Drama
214836,La Chana,2016,Documentary
174527,Chasing Trane: The John Coltrane Documentary,2017,Documentary
117893,Jessabelle,2014,Horror
117893,Jessabelle,2014,Thriller
4720,"Others, The",2001,Drama
4720,"Others, The",2001,Horror
4720,"Others, The",2001,Mystery
4720,"Others, The",2001,Thriller
135013,The Head Of The Family,1967,Comedy
128832,The Last Five Years,2014,Comedy
128832,The Last Five Years,2014,Drama
128832,The Last Five Years,2014,Musical
128832,The Last Five Years,2014,Romance
215759,The Extraordinary Tale of the Times Table,2014,Comedy
215759,The Extraordinary Tale of the Times Table,2014,Drama
212847,After Midnight,2020,Drama
212847,After Midnight,2020,Horror
212847,After Midnight,2020,Romance
194210,DC Super Hero Girls: Legends of Atlantis,2018,Animation
194210,DC Super Hero Girls: Legends of Atlantis,2018,Children
190743,Support the Girls,2018,Drama
171479,"Kidnapping, Caucasian Style",2014,Adventure
171479,"Kidnapping, Caucasian Style",2014,Comedy
171479,"Kidnapping, Caucasian Style",2014,Romance
269990,Zuhur's Daughters,2021,Documentary
232459,Funny Boy,2020,Drama
177871,Victoria & Abdul,2017,Drama
123379,Three Loves Has Nancy,1938,Comedy
123379,Three Loves Has Nancy,1938,Romance
149260,Mr. Peabody and the Mermaid,1948,Comedy
149260,Mr. Peabody and the Mermaid,1948,Fantasy
149260,Mr. Peabody and the Mermaid,1948,Romance
124817,It Started With A Kiss,1959,Comedy
124817,It Started With A Kiss,1959,Romance
111245,"Case of You, A",2013,Comedy
111245,"Case of You, A",2013,Romance
152790,Sing Your Way Home,1945,Comedy
3958,Billy Jack Goes to Washington,1977,Drama
140224,Filmage: The Story of Descendents/All,NA,Documentary
178615,Front Cover,2016,Comedy
178615,Front Cover,2016,Drama
178615,Front Cover,2016,Romance
192713,Compulsion,2018,Fantasy
192713,Compulsion,2018,Horror
192713,Compulsion,2018,Thriller
251350,The Early Bird Catches the Worm,2008,Drama
262947,"Wedding March 4: Something Old, Something New",2018,Romance
268758,Other World,2014,Documentary
186123,Corpses,2004,Horror
155219,Das kann doch unsren Willi nicht erschüttern,1970,Comedy
62669,Black River (Kuroi kawa),1957,Drama
194130,The 3rd Eye,2017,Horror
194130,The 3rd Eye,2017,Thriller
268050,Vigil,1984,Drama
76077,Hot Tub Time Machine,2010,Comedy
76077,Hot Tub Time Machine,2010,Sci-Fi
162780,1st to Die,2003,Action
162780,1st to Die,2003,Thriller
167940,Naked Vengeance,1985,Action
167940,Naked Vengeance,1985,Crime
167940,Naked Vengeance,1985,Drama
1985,Halloween 4: The Return of Michael Myers,1988,Horror
126219,Marihuana,1936,Documentary
126219,Marihuana,1936,Drama
271339,Some Like It Rare,2021,Comedy
271339,Some Like It Rare,2021,Horror
208693,Pippi Longstocking,1997,Adventure
208693,Pippi Longstocking,1997,Animation
208693,Pippi Longstocking,1997,Children
208693,Pippi Longstocking,1997,Comedy
175107,The Man Without a Country,1973,Drama
126251,Black Belly of the Tarantula,1971,Horror
126251,Black Belly of the Tarantula,1971,Mystery
126251,Black Belly of the Tarantula,1971,Thriller
198157,A Rainy Day in New York,NA,Comedy
198157,A Rainy Day in New York,NA,Romance
194184,Warriors of the Apocalypse,1985,Action
194184,Warriors of the Apocalypse,1985,Sci-Fi
159554,Convent of Sinners,1986,Drama
159554,Convent of Sinners,1986,Horror
257909,A Very British Christmas,2019,Romance
209001,The Best People,2017,Comedy
147424,Step Lively,1944,Drama
196911,Amityville: No Escape,2016,Horror
194026,The Man Who Killed Hitler and Then the Bigfoot,2018,Drama
101,Bottle Rocket,1996,Adventure
101,Bottle Rocket,1996,Comedy
101,Bottle Rocket,1996,Crime
101,Bottle Rocket,1996,Romance
126983,City Zero,1989,Comedy
126983,City Zero,1989,Drama
126983,City Zero,1989,Sci-Fi
270754,Swimming Upstream,2003,Drama
188275,Mermaids,2003,Action
188275,Mermaids,2003,Crime
188275,Mermaids,2003,Fantasy
188275,Mermaids,2003,Romance
111264,"Wild Life, The",1984,Comedy
111264,"Wild Life, The",1984,Drama
76818,Cape No. 7 (Hái-kak chhit-ho),2008,Comedy
76818,Cape No. 7 (Hái-kak chhit-ho),2008,Drama
76818,Cape No. 7 (Hái-kak chhit-ho),2008,Romance
144818,Submarine Raider,1942,Drama
144818,Submarine Raider,1942,War
265514,Honey Girls,2021,Children
73196,My Love Has Been Burning (Waga koi wa moenu),1949,Drama
176953,Heaven Will Wait,2016,Drama
188349,The Hot Snow,1972,War
27644,Remember Me (Ricordati di me),2003,Comedy
27644,Remember Me (Ricordati di me),2003,Drama
27644,Remember Me (Ricordati di me),2003,Romance
3834,Bronco Billy,1980,Adventure
3834,Bronco Billy,1980,Drama
3834,Bronco Billy,1980,Romance
169018,Water Boyy,2015,Romance
6804,Crimewave,1985,Comedy
6804,Crimewave,1985,Crime
124081,Return of the Gunfighter,1967,Western
4457,All Access,2001,Documentary
4457,All Access,2001,Musical
4457,All Access,2001,IMAX
283647,Wallander 27 - The Troubled Man,2013,Crime
283647,Wallander 27 - The Troubled Man,2013,Thriller
101260,StarStruck,2010,Comedy
101260,StarStruck,2010,Musical
286407,Post Truth,2023,Comedy
255305,Masquerade,2021,Thriller
181589,Revelation: Dawn of Global Government,2016,Documentary
202757,Drop Squad,1994,Comedy
202757,Drop Squad,1994,Drama
132840,Shoot to Kill,1947,Crime
173487,Allen Iverson: The Answer,2016,Documentary
110380,Nitro Circus: The Movie,2012,Action
110380,Nitro Circus: The Movie,2012,Comedy
110380,Nitro Circus: The Movie,2012,Documentary
191495,White Boy Rick,2018,Crime
191495,White Boy Rick,2018,Drama
238102,Foyle's War - War Games,2003,Crime
238102,Foyle's War - War Games,2003,Drama
238102,Foyle's War - War Games,2003,Mystery
109740,Obvious Child,2014,Comedy
109740,Obvious Child,2014,Romance
110856,Broadway to Hollywood,1933,Musical
194428,Curse II: The Bite,1989,Horror
216257,Kikoriki. Legend of the Golden Dragon,2016,Animation
216257,Kikoriki. Legend of the Golden Dragon,2016,Children
259063,Coalition,2015,Drama
193821,Nappily Ever After,2018,Comedy
193821,Nappily Ever After,2018,Romance
138240,Haunts,1977,Horror
97886,Rid of Me,2011,Comedy
97886,Rid of Me,2011,Drama
97886,Rid of Me,2011,Romance
168582,Human,2013,Documentary
168582,Human,2013,Mystery
183949,Pennywise: Home Movies,1996,Documentary
146896,The Nymph,1996,Drama
146896,The Nymph,1996,Romance
48522,Stormbreaker (Alex Rider: Operation Stormbreaker),2006,Action
48522,Stormbreaker (Alex Rider: Operation Stormbreaker),2006,Children
217393,The Variegateds Case,1958,Crime
217393,The Variegateds Case,1958,Drama
217393,The Variegateds Case,1958,Mystery
8491,White Heat,1949,Crime
8491,White Heat,1949,Drama
8491,White Heat,1949,Film-Noir
6691,Dust,2001,Drama
6691,Dust,2001,Western
278162,Chandralekha,1998,Drama
278162,Chandralekha,1998,Thriller
225087,Grim,1995,Horror
280532,"Murder, She Wrote: The Celtic Riddle",2003,Mystery
191781,Gyo: Tokyo Fish Attack,2012,Animation
191781,Gyo: Tokyo Fish Attack,2012,Horror
245888,1000 Mabrouk,2009,Comedy
245888,1000 Mabrouk,2009,Drama
7613,White Palace,1990,Drama
161288,Cyborg X,2016,Action
161288,Cyborg X,2016,Horror
206489,Adrenochrome,2018,Action
206489,Adrenochrome,2018,Fantasy
206489,Adrenochrome,2018,Horror
206489,Adrenochrome,2018,War
163432,Open Doors,1990,Drama
143170,The Silk Express,1933,Drama
143170,The Silk Express,1933,Mystery
143170,The Silk Express,1933,Thriller
125894,Doubting Thomas,1935,Comedy
136479,Pablo Francisco: Bits and Pieces,2004,Comedy
125557,"Devils Hand, The (La main du diable)",1943,Fantasy
125557,"Devils Hand, The (La main du diable)",1943,Horror
167148,Kyle Kinane: I Liked His Old Stuff Better,2015,Comedy
277136,Slash/Back,2022,Action
277136,Slash/Back,2022,Sci-Fi
277136,Slash/Back,2022,Thriller
161930,Hafu,2013,Documentary
177115,Dark Waters,1993,Horror
177115,Dark Waters,1993,Mystery
185997,Life of the Party,2018,Comedy
207684,Lucero,2019,Horror
207684,Lucero,2019,Mystery
237620,Saladin the Victorious,1963,Adventure
237620,Saladin the Victorious,1963,Drama
237620,Saladin the Victorious,1963,War
164035,20th Century Boys - Chapter 3: Our Flag,2009,Adventure
164035,20th Century Boys - Chapter 3: Our Flag,2009,Mystery
164035,20th Century Boys - Chapter 3: Our Flag,2009,Sci-Fi
210267,Christmas on the Coast,2018,Drama
210267,Christmas on the Coast,2018,Romance
207654,Ghost Ship,2015,Horror
155471,Gaolbreak,1962,Crime
155471,Gaolbreak,1962,Drama
143065,Orson Welles: The One-Man Band,1995,Documentary
256751,The Reagans,2003,Drama
256751,The Reagans,2003,Romance
113176,C.C. & Company (Chrome Hearts),1970,Action
113176,C.C. & Company (Chrome Hearts),1970,Comedy
113176,C.C. & Company (Chrome Hearts),1970,Drama
194861,A Twelve-Year Night,2018,Crime
194861,A Twelve-Year Night,2018,Drama
7125,Spring Forward,1999,Drama
213025,Nightmare in Badham County,1976,Action
213025,Nightmare in Badham County,1976,Crime
213025,Nightmare in Badham County,1976,Drama
291683,Like Sheep Among Wolves,2023,Crime
291683,Like Sheep Among Wolves,2023,Drama
220608,A Jihad for Love,2007,Documentary
98859,Never Say... Never! (Il ne faut jurer... de rien!),2005,Comedy
52806,Tales from Earthsea (Gedo Senki),2006,Adventure
52806,Tales from Earthsea (Gedo Senki),2006,Animation
52806,Tales from Earthsea (Gedo Senki),2006,Fantasy
187201,Lyle,2014,Drama
