Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Least developed countries: UN classification,LDC,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,1200252,1172131,1173881,1305926,1377464,1972494,..
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,227095,261104,236599,291607,288034,418760,..
Least developed countries: UN classification,LDC,Age dependency ratio (% of working-age population),SP.POP.DPND,78.899272070721,78.3381659069857,77.7445242695625,77.1394263728198,76.51746836295,75.8646802512453,75.2380777449655
Least developed countries: UN classification,LDC,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.25926850952829,6.33025521506886,6.38261186314733,6.41515221105913,6.46528305321786,6.53834615257626,6.61313654766103
Least developed countries: UN classification,LDC,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,70.9727685942929,70.3826019655737,69.7767832354141,69.1798085850037,68.5411377093706,67.850599365278,67.185808259213
Least developed countries: UN classification,LDC,Agricultural land (% of land area),AG.LND.AGRI.ZS,40.3757774093617,40.4562980261355,40.5363356116756,40.6199944564175,40.675027919323,..,..
Least developed countries: UN classification,LDC,Agricultural land (sq. km),AG.LND.AGRI.K2,8220140.907,8236539.161,8252806.037,8269838.169,8281042.45,..,..
Least developed countries: UN classification,LDC,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Completeness of birth registration (%),SP.REG.BRTH.ZS,43.9067060568059,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.111336955689555,0.0661469925696299,0.03503024293789,0.0692018721202672,..,..,..
Least developed countries: UN classification,LDC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.47575266743683,7.36992663365829,7.41018351734787,7.64972909509645,7.16145377554517,6.73797472384706,..
Least developed countries: UN classification,LDC,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,3.9468779098071,3.88957180641963,3.83142920385208,3.93586792570499,3.92018547954742,3.78175611478362,..
Least developed countries: UN classification,LDC,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.35004687142053,1.39732107073658,1.58804261801683,1.72530267718654,1.78016902179969,1.81589991648898,..
Least developed countries: UN classification,LDC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.86298116199252,2.8483889272202,2.89746202884235,3.00969744638317,3.02506882533258,2.94625007676052,..
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,
Last Updated: 07/01/2025,,,,,,,,,,
Code,License Type,Indicator Name,Long definition,Source,Topic,Dataset,Unit of measure,Periodicity,Aggregation method,Statistical concept and methodology,Development relevance,Limitations and exceptions,General comments,Other notes,Notes from original source,Related source links,License URL
EG.CFT.ACCS.RU.ZS,CC BY-4.0,"Access to clean fuels and technologies for cooking, rural (% of rural population)","Access to clean fuels and technologies for cooking, rural is the proportion of rural population primarily using clean cooking fuels and technologies for cooking. Under WHO guidelines, kerosene is excluded from clean cooking fuels.","Tracking SDG 7: The Energy Progress Report, International Energy Agency (IEA), note: License: Creative Commons Attribution—NonCommercial 3.0 IGO (CC BY-NC 3.0 IGO);
International Renewable Energy Agency (IRENA), note: Tracking SDG 7: The Energy Progress Report;
United Nations (UN), note: Tracking SDG 7: The Energy Progress Report, publisher: UN Statistics Division;
World Bank (WB), note: Tracking SDG 7: The Energy Progress Report;
World Health Organization (WHO), note: Tracking SDG 7: The Energy Progress Report",Environment: Energy production & use,WDI,% (share) of rural population,Annual,Weighted average,"Methodology: Data for access to clean fuels and technologies for cooking are based on the World Health Organization’s (WHO) Global Household Energy Database. They are collected among different sources: only data from nationally representative household surveys (including national censuses) were used. Survey sources include Demographic and Health Surveys (DHS) and Living Standards Measurement Surveys (LSMS), Multi-Indicator Cluster Surveys (MICS), the World Health Survey (WHS), other nationally developed and implemented surveys, and various government agencies (for example, ministries of energy and utilities). Trends in the proportion of the population using each fuel type are estimated using a single multivariate hierarchical model, with urban and rural disaggregation. Estimates for overall ‘polluting’ fuels (unprocessed biomass, charcoal, coal, and kerosene) and ‘clean’ fuels (gaseous fuels, electricity, as well as an aggregation of any other clean fuels like alcohol) are produced by aggregating estimates of relevant fuel types. The model was used to derive clean fuel use estimates for 191 countries (ref. Stoner, O., Shaddick, G., Economou, T., Gumy, S., Lewis, J., Lucio, I., Ruggeri, G. and Adair-Rohani, H. (2020), Global household energy model: a multivariate hierarchical approach to estimating trends in the use of polluting and clean fuels for cooking. J. R. Stat. Soc. C, 69: 815-839). Countries classified by the World Bank as high income (57 countries) in the 2022 fiscal year are assumed to have universal access to clean fuels and technologies for cooking.",,,,,,,https://creativecommons.org/licenses/by/4.0/
EG.CFT.ACCS.ZS,CC BY-4.0,Access to clean fuels and technologies for cooking  (% of population),"Access to clean fuels and technologies for cooking is the proportion of total population primarily using clean cooking fuels and technologies for cooking. Under WHO guidelines, kerosene is excluded from clean cooking fuels.","Tracking SDG 7: The Energy Progress Report, International Energy Agency (IEA), note: License: Creative Commons Attribution—NonCommercial 3.0 IGO (CC BY-NC 3.0 IGO);
International Renewable Energy Agency (IRENA), note: Tracking SDG 7: The Energy Progress Report;
United Nations (UN), note: Tracking SDG 7: The Energy Progress Report, publisher: UN Statistics Division;
World Bank (WB), note: Tracking SDG 7: The Energy Progress Report;
World Health Organization (WHO), note: Tracking SDG 7: The Energy Progress Report",Environment: Energy production & use,WDI,% (share) of population,Annual,Weighted average,"Methodology: Data for access to clean fuels and technologies for cooking are based on the World Health Organization’s (WHO) Global Household Energy Database. They are collected among different sources: only data from nationally representative household surveys (including national censuses) were used. Survey sources include Demographic and Health Surveys (DHS) and Living Standards Measurement Surveys (LSMS), Multi-Indicator Cluster Surveys (MICS), the World Health Survey (WHS), other nationally developed and implemented surveys, and various government agencies (for example, ministries of energy and utilities). Trends in the proportion of the population using each fuel type are estimated using a single multivariate hierarchical model, with urban and rural disaggregation. Estimates for overall ‘polluting’ fuels (unprocessed biomass, charcoal, coal, and kerosene) and ‘clean’ fuels (gaseous fuels, electricity, as well as an aggregation of any other clean fuels like alcohol) are produced by aggregating estimates of relevant fuel types. The model was used to derive clean fuel use estimates for 191 countries (ref. Stoner, O., Shaddick, G., Economou, T., Gumy, S., Lewis, J., Lucio, I., Ruggeri, G. and Adair-Rohani, H. (2020), Global household energy model: a multivariate hierarchical approach to estimating trends in the use of polluting and clean fuels for cooking. J. R. Stat. Soc. C, 69: 815-839). Countries classified by the World Bank as high income (57 countries) in the 2022 fiscal year are assumed to have universal access to clean fuels and technologies for cooking.",,,,,,,https://creativecommons.org/licenses/by/4.0/
EG.CFT.ACCS.UR.ZS,CC BY-4.0,"Access to clean fuels and technologies for cooking, urban (% of urban population)","Access to clean fuels and technologies for cooking, urban is the proportion of urban population primarily using clean cooking fuels and technologies for cooking. Under WHO guidelines, kerosene is excluded from clean cooking fuels.","Tracking SDG 7: The Energy Progress Report, International Energy Agency (IEA), note: License: Creative Commons Attribution—NonCommercial 3.0 IGO (CC BY-NC 3.0 IGO);
International Renewable Energy Agency (IRENA), note: Tracking SDG 7: The Energy Progress Report;
United Nations (UN), note: Tracking SDG 7: The Energy Progress Report, publisher: UN Statistics Division;
World Bank (WB), note: Tracking SDG 7: The Energy Progress Report;
World Health Organization (WHO), note: Tracking SDG 7: The Energy Progress Report",Environment: Energy production & use,WDI,% (share) of urban population,Annual,Weighted average,"Methodology: Data for access to clean fuels and technologies for cooking are based on the World Health Organization’s (WHO) Global Household Energy Database. They are collected among different sources: only data from nationally representative household surveys (including national censuses) were used. Survey sources include Demographic and Health Surveys (DHS) and Living Standards Measurement Surveys (LSMS), Multi-Indicator Cluster Surveys (MICS), the World Health Survey (WHS), other nationally developed and implemented surveys, and various government agencies (for example, ministries of energy and utilities). Trends in the proportion of the population using each fuel type are estimated using a single multivariate hierarchical model, with urban and rural disaggregation. Estimates for overall ‘polluting’ fuels (unprocessed biomass, charcoal, coal, and kerosene) and ‘clean’ fuels (gaseous fuels, electricity, as well as an aggregation of any other clean fuels like alcohol) are produced by aggregating estimates of relevant fuel types. The model was used to derive clean fuel use estimates for 191 countries (ref. Stoner, O., Shaddick, G., Economou, T., Gumy, S., Lewis, J., Lucio, I., Ruggeri, G. and Adair-Rohani, H. (2020), Global household energy model: a multivariate hierarchical approach to estimating trends in the use of polluting and clean fuels for cooking. J. R. Stat. Soc. C, 69: 815-839). Countries classified by the World Bank as high income (57 countries) in the 2022 fiscal year are assumed to have universal access to clean fuels and technologies for cooking.",,,,,,,https://creativecommons.org/licenses/by/4.0/
EG.ELC.ACCS.ZS,CC BY-4.0,Access to electricity (% of population),"Access to electricity is the percentage of population with access to electricity. Electrification data are collected from industry, national surveys and international sources.","SDG 7.1.1 Electrification Dataset, World Bank (WB), uri: https://trackingsdg7.esmap.org/downloads, note: Data is downloaded from ESMAP website. Data is released when a new Tracking SDG7 report is released., publisher: World Bank (WB), data accessed: 2024-05-16, date published: 2023",Environment: Energy production & use,WDI,% (share) of population,Annual,Population-weighted average,"Methodology: The World Bank’s Global Electrification Database (GED) compiles nationally representative household survey data, and occasionally census data, from sources going back as far as 1990. The database also incorporates data from the Socio-Economic Database for Latin America and the Caribbean (SEDLAC), Middle East and North Africa Poverty Database (MNAPOV) and the Europe and Central Asia Poverty Database (ECAPOV), which are based on similar surveys. At the time of this analysis, the GED contained 1,375 surveys for 149 countries in 1990-2021.","Maintaining reliable and secure electricity services while seeking to rapidly decarbonize power systems is a key challenge for countries throughout the world. More and more countries are becoming increasing dependent on reliable and secure electricity supplies to underpin economic growth and community prosperity. This reliance is set to grow as more efficient and less carbon intensive forms of power are developed and deployed to help decarbonize economies.











Energy is necessary for creating the conditions for economic growth. It is impossible to operate a factory, run a shop, grow crops or deliver goods to consumers without using some form of energy. Access to electricity is particularly crucial to human development as electricity is, in practice, indispensable for certain basic activities, such as lighting, refrigeration and the running of household appliances, and cannot easily be replaced by other forms of energy. Individuals' access to electricity is one of the most clear and un-distorted indication of a country's energy poverty status.











Electricity access is increasingly at the forefront of governments' preoccupations, especially in the developing countries. As a consequence, a lot of rural electrification programs and national electrification agencies have been created in these countries to monitor more accurately the needs and the status of rural development and electrification.











Use of energy is important in improving people's standard of living. But electricity generation also can damage the environment. Whether such damage occurs depends largely on how electricity is generated. For example, burning coal releases twice as much carbon dioxide - a major contributor to global warming - as does burning an equivalent amount of natural gas.",,,,,,https://creativecommons.org/licenses/by/4.0/
EG.ELC.ACCS.RU.ZS,CC BY-4.0,"Access to electricity, rural (% of rural population)","Access to electricity, rural is the percentage of rural population with access to electricity.","SDG 7.1.1 Electrification Dataset, World Bank (WB), uri: https://trackingsdg7.esmap.org/downloads, note: Data is downloaded from ESMAP website. Data is released when a new Tracking SDG7 report is released., publisher: World Bank (WB), data accessed: 2024-05-16, date published: 2023",Environment: Energy production & use,WDI,% (share) of rural population,Annual,Weighted average,"Methodology: The World Bank’s Global Electrification Database (GED) compiles nationally representative household survey data, and occasionally census data, from sources going back as far as 1990. The database also incorporates data from the Socio-Economic Database for Latin America and the Caribbean (SEDLAC), Middle East and North Africa Poverty Database (MNAPOV) and the Europe and Central Asia Poverty Database (ECAPOV), which are based on similar surveys. At the time of this analysis, the GED contained 1,375 surveys for 149 countries in 1990-2021.","Maintaining reliable and secure electricity services while seeking to rapidly decarbonize power systems is a key challenge for countries throughout the world. More and more countries are becoming increasing dependent on reliable and secure electricity supplies to underpin economic growth and community prosperity. This reliance is set to grow as more efficient and less carbon intensive forms of power are developed and deployed to help decarbonize economies.











Energy is necessary for creating the conditions for economic growth. It is impossible to operate a factory, run a shop, grow crops or deliver goods to consumers without using some form of energy. Access to electricity is particularly crucial to human development as electricity is, in practice, indispensable for certain basic activities, such as lighting, refrigeration and the running of household appliances, and cannot easily be replaced by other forms of energy. Individuals' access to electricity is one of the most clear and un-distorted indication of a country's energy poverty status.











Electricity access is increasingly at the forefront of governments' preoccupations, especially in the developing countries. As a consequence, a lot of rural electrification programs and national electrification agencies have been created in these countries to monitor more accurately the needs and the status of rural development and electrification.











Use of energy is important in improving people's standard of living. But electricity generation also can damage the environment. Whether such damage occurs depends largely on how electricity is generated. For example, burning coal releases twice as much carbon dioxide - a major contributor to global warming - as does burning an equivalent amount of natural gas.",,,,,,https://creativecommons.org/licenses/by/4.0/
EG.ELC.ACCS.UR.ZS,CC BY-4.0,"Access to electricity, urban (% of urban population)","Access to electricity, urban is the percentage of urban population with access to electricity.","SDG 7.1.1 Electrification Dataset, World Bank (WB), uri: https://trackingsdg7.esmap.org/downloads, note: Data is downloaded from ESMAP website. Data is released when a new Tracking SDG7 report is released., publisher: World Bank (WB), data accessed: 2024-05-16, date published: 2023",Environment: Energy production & use,WDI,% (share) of urban population,Annual,Weighted average,"Methodology: The World Bank’s Global Electrification Database (GED) compiles nationally representative household survey data, and occasionally census data, from sources going back as far as 1990. The database also incorporates data from the Socio-Economic Database for Latin America and the Caribbean (SEDLAC), Middle East and North Africa Poverty Database (MNAPOV) and the Europe and Central Asia Poverty Database (ECAPOV), which are based on similar surveys. At the time of this analysis, the GED contained 1,375 surveys for 149 countries in 1990-2021.","Maintaining reliable and secure electricity services while seeking to rapidly decarbonize power systems is a key challenge for countries throughout the world. More and more countries are becoming increasing dependent on reliable and secure electricity supplies to underpin economic growth and community prosperity. This reliance is set to grow as more efficient and less carbon intensive forms of power are developed and deployed to help decarbonize economies.











Energy is necessary for creating the conditions for economic growth. It is impossible to operate a factory, run a shop, grow crops or deliver goods to consumers without using some form of energy. Access to electricity is particularly crucial to human development as electricity is, in practice, indispensable for certain basic activities, such as lighting, refrigeration and the running of household appliances, and cannot easily be replaced by other forms of energy. Individuals' access to electricity is one of the most clear and un-distorted indication of a country's energy poverty status.











Electricity access is increasingly at the forefront of governments' preoccupations, especially in the developing countries. As a consequence, a lot of rural electrification programs and national electrification agencies have been created in these countries to monitor more accurately the needs and the status of rural development and electrification.











Use of energy is important in improving people's standard of living. But electricity generation also can damage the environment. Whether such damage occurs depends largely on how electricity is generated. For example, burning coal releases twice as much carbon dioxide - a major contributor to global warming - as does burning an equivalent amount of natural gas.",,,,,,https://creativecommons.org/licenses/by/4.0/
FX.OWN.TOTL.ZS,CC BY-4.0,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (% age 15+).,"Global Findex Database, World Bank (WB), uri: https://www.worldbank.org/en/publication/globalfindex",Financial Sector: Access,WDI,Weighted average,Triennial,Weighted average,Methodology: Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (% age 15+). Assessment conducted triennially
Statistical concept(s): Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (% age 15+). Assessment conducted triennially,"Financial inclusion allows individuals and firms to take advantage of business opportunities, invest in education, save for retirement, and insure against risks (Demirgüç-Kunt et al., 2008). At the G20 Summit in 2010 held in Seoul, South Korea, financial inclusion was recognized as one of the nine key pillars of the global development agenda (GPFI, 2011). Therefore, financial inclusion is a key pillar to country development since financial inclusion ensures that everyone benefits from banking services and help to eradicate poverty and reduce inequality. In this sense, financial inclusion should be understood as the coexistence of a variety of formal financial services, offered at a fair price, in the right place, in the form and time required, and without inequity to all agents of the economy, especially for at-risk groups such as unprotected segments and low-income families (see, for example, Agarwal, 2010; Hannig and Stefan, 2010; Sarma and Pais, 2011; Kumar, 2013; Ghosh and Dixit, 2014; Talledo, 2015; Aparicio et al., 2016; Schmied and Marr, 2016; among others). In addition, nowadays, financial inclusion is a key pillar to green finance since sustainable development is the path way to the future in the way that if offers a framework to increase the levels of per capita GDP. In this line, financial development and economic growth have received considerable attention across recent decades (Levine et al., 2000; Bruce et al., 2013), and there is consensus around the positive effect of financial variables on economic growth (Levine, 2005). Over time, the position of the financial sector in relation to economic growth has generated increasing research, with the literature generally focused on economic growth as associated with domestic savings, capital accumulation, technological innovation, income growth, and financial determination (Levine et al., 2000; Honohan, 2004; DFID, 2004; Levine, 2004; Andrianova and Demetriades, 2008). https://www.sciencedirect.com/science/article/pii/S2110701724000027",,"Each economy is classified based on the classification of World Bank Group's fiscal year 2022 (July 1, 2021-June 30, 2022).",,,,https://creativecommons.org/licenses/by/4.0/
FX.OWN.TOTL.FE.ZS,CC BY-4.0,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)","Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (female, % age 15+).","Global Findex Database, World Bank (WB), uri: https://www.worldbank.org/en/publication/globalfindex",Financial Sector: Access,WDI,,Triennial,Weighted average,"Methodology: Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (female, % age 15+). Assessment of this occurs triennial
Statistical concept(s): Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (female, % age 15+). Assessment of this occurs triennial","Financial inclusion allows individuals and firms to take advantage of business opportunities, invest in education, save for retirement, and insure against risks (Demirgüç-Kunt et al., 2008). At the G20 Summit in 2010 held in Seoul, South Korea, financial inclusion was recognized as one of the nine key pillars of the global development agenda (GPFI, 2011). Therefore, financial inclusion is a key pillar to country development since financial inclusion ensures that everyone benefits from banking services and help to eradicate poverty and reduce inequality. In this sense, financial inclusion should be understood as the coexistence of a variety of formal financial services, offered at a fair price, in the right place, in the form and time required, and without inequity to all agents of the economy, especially for at-risk groups such as unprotected segments and low-income families.

In addition, financial inclusion is a key pillar to green finance since sustainable development is the path way to the future in the way that if offers a framework to increase the levels of per capita GDP. In this line, financial development and economic growth have received considerable attention across recent decades (Levine et al., 2000; Bruce et al., 2013), and there is consensus around the positive effect of financial variables on economic growth (Levine, 2005). Over time, the position of the financial sector in relation to economic growth has generated increasing research, with the literature generally focused on economic growth as associated with domestic savings, capital accumulation, technological innovation, income growth, and financial determination. https://www.sciencedirect.com/science/article/pii/S2110701724000027",,"Each economy is classified based on the classification of World Bank Group's fiscal year 2022 (July 1, 2021-June 30, 2022).",,,,https://creativecommons.org/licenses/by/4.0/
FX.OWN.TOTL.MA.ZS,CC BY-4.0,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)","Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (male, % age 15+).","Global Findex Database, World Bank (WB), uri: https://www.worldbank.org/en/publication/globalfindex",Financial Sector: Access,WDI,Weighted average,Triennial,Weighted average,"Methodology: Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (male, % age 15+). Assessment of this occurs triennial.
Statistical concept(s): Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (male, % age 15+). Assessment of this occurs triennial.","financial inclusion is a key pillar to green finance since sustainable development is the path way to the future in the way that if offers a framework to increase the levels of per capita GDP. In this line, financial development and economic growth have received considerable attention across recent decades (Levine et al., 2000; Bruce et al., 2013), and there is consensus around the positive effect of financial variables on economic growth (Levine, 2005). Over time, the position of the financial sector in relation to economic growth has generated increasing research, with the literature generally focused on economic growth as associated with domestic savings, capital accumulation, technological innovation, income growth, and financial determination.

Financial inclusion allows individuals and firms to take advantage of business opportunities, invest in education, save for retirement, and insure against risks (Demirgüç-Kunt et al., 2008). At the G20 Summit in 2010 held in Seoul, South Korea, financial inclusion was recognized as one of the nine key pillars of the global development agenda (GPFI, 2011). Therefore, financial inclusion is a key pillar to country development since financial inclusion ensures that everyone benefits from banking services and help to eradicate poverty and reduce inequality. In this sense, financial inclusion should be understood as the coexistence of a variety of formal financial services, offered at a fair price, in the right place, in the form and time required, and without inequity to all agents of the economy, especially for at-risk groups such as unprotected segments and low-income families.
https://www.sciencedirect.com/science/article/pii/S2110701724000027",,"Each economy is classified based on the classification of World Bank Group's fiscal year 2022 (July 1, 2021-June 30, 2022).",,,,https://creativecommons.org/licenses/by/4.0/
FX.OWN.TOTL.OL.ZS,CC BY-4.0,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)","Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (older adults, % of population ages 25+).","Global Findex Database, World Bank (WB), uri: https://www.worldbank.org/en/publication/globalfindex",Financial Sector: Access,WDI,,Triennial,Weighted average,"Methodology: Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (older adults, % of population ages 25+). This assessment occurs triennially
Statistical concept(s): Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (older adults, % of population ages 25+). This assessment occurs triennially","Financial inclusion allows individuals and firms to take advantage of business opportunities, invest in education, save for retirement, and insure against risks (Demirgüç-Kunt et al., 2008). At the G20 Summit in 2010 held in Seoul, South Korea, financial inclusion was recognized as one of the nine key pillars of the global development agenda (GPFI, 2011). Therefore, financial inclusion is a key pillar to country development since financial inclusion ensures that everyone benefits from banking services and help to eradicate poverty and reduce inequality. In this sense, financial inclusion should be understood as the coexistence of a variety of formal financial services, offered at a fair price, in the right place, in the form and time required, and without inequity to all agents of the economy, especially for at-risk groups such as unprotected segments and low-income families 

financial inclusion is a key pillar to green finance since sustainable development is the path way to the future in the way that if offers a framework to increase the levels of per capita GDP. In this line, financial development and economic growth have received considerable attention across recent decades (Levine et al., 2000; Bruce et al., 2013), and there is consensus around the positive effect of financial variables on economic growth (Levine, 2005). Over time, the position of the financial sector in relation to economic growth has generated increasing research, with the literature generally focused on economic growth as associated with domestic savings, capital accumulation, technological innovation, income growth, and financial determination. https://www.sciencedirect.com/science/article/pii/S2110701724000027",,"Each economy is classified based on the classification of World Bank Group's fiscal year 2022 (July 1, 2021-June 30, 2022).",,,,https://creativecommons.org/licenses/by/4.0/
FX.OWN.TOTL.40.ZS,CC BY-4.0,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (poorest 40%, share of population ages 15+).","Global Findex Database, World Bank (WB), uri: https://www.worldbank.org/en/publication/globalfindex",Financial Sector: Access,WDI,Sum,Triennial,Weighted average,"Methodology: Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (poorest 40%, share of population ages 15+).
Statistical concept(s): Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (poorest 40%, share of population ages 15+).","G20 Summit in 2010 held in Seoul, South Korea, financial inclusion was recognized as one of the nine key pillars of the global development agenda (GPFI, 2011). Therefore, financial inclusion is a key pillar to country development since financial inclusion ensures that everyone benefits from banking services and help to eradicate poverty and reduce inequality. In this sense, financial inclusion should be understood as the coexistence of a variety of formal financial services, offered at a fair price, in the right place, in the form and time required, and without inequity to all agents of the economy, especially for at-risk groups such as unprotected segments and low-income families.  financial inclusion is a key pillar to green finance since sustainable development is the path way to the future in the way that if offers a framework to increase the levels of per capita GDP. In this line, financial development and economic growth have received considerable attention across recent decades (Levine et al., 2000; Bruce et al., 2013), and there is consensus around the positive effect of financial variables on economic growth (Levine, 2005). https://www.sciencedirect.com/science/article/pii/S2110701724000027",,"Each economy is classified based on the classification of World Bank Group's fiscal year 2022 (July 1, 2021-June 30, 2022).",,,,https://creativecommons.org/licenses/by/4.0/
FX.OWN.TOTL.PL.ZS,CC BY-4.0,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)","Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (primary education or less, % of population ages 15+).","Global Findex Database, World Bank (WB), uri: https://www.worldbank.org/en/publication/globalfindex",Financial Sector: Access,WDI,Weighted average,Triennial,Weighted average,"Methodology: Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (primary education or less, % of population ages 15+). This assessment is conducted triennially 
Statistical concept(s): Account denotes the percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution or report personally using a mobile money service in the past 12 months (primary education or less, % of population ages 15+). This assessment is conducted triennially","Financial inclusion allows individuals and firms to take advantage of business opportunities, invest in education, save for retirement, and insure against risks (Demirgüç-Kunt et al., 2008). At the G20 Summit in 2010 held in Seoul, South Korea, financial inclusion was recognized as one of the nine key pillars of the global development agenda (GPFI, 2011). Therefore, financial inclusion is a key pillar to country development since financial inclusion ensures that everyone benefits from banking services and help to eradicate poverty and reduce inequality. In this sense, financial inclusion should be understood as the coexistence of a variety of formal financial services, offered at a fair price, in the right place, in the form and time required, and without inequity to all agents of the economy, especially for at-risk groups such as unprotected segments and low-income families (see, for example, Agarwal, 2010; Hannig and Stefan, 2010; Sarma and Pais, 2011; Kumar, 2013; Ghosh and Dixit, 2014; Talledo, 2015; Aparicio et al., 2016; Schmied and Marr, 2016; among others). In addition, nowadays, financial inclusion is a key pillar to green finance since sustainable development is the path way to the future in the way that it offers a framework to increase the levels of per capita GDP. In this line, financial development and economic growth have received considerable attention across recent decades (Levine et al., 2000; Bruce et al., 2013), and there is consensus around the positive effect of financial variables on economic growth (Levine, 2005). Over time, the position of the financial sector in relation to economic growth has generated increasing research, with the literature generally focused on economic growth as associated with domestic savings, capital accumulation, technological innovation, income growth, and financial determination.",,"Each economy is classified based on the classification of World Bank Group's fiscal year 2022 (July 1, 2021-June 30, 2022).",,,,https://creativecommons.org/licenses/by/4.0/
