"movieId","title","genres"
199444,"Psychic Wars (1991)","Animation"
144584,"Murderer (2009)","Crime|Drama|Mystery|Thriller"
192023,"Eat My Shit (2015)","Comedy|Drama"
159283,"As in Heaven (1992)","(no genres listed)"
223662,"Boys on Film 12: Confession (2014)","(no genres listed)"
198569,"Seder-Masochism (2018)","Animation"
256287,"Night Terror (1977)","Thriller"
154346,"Boss (2013)","Action|Comedy|Drama"
206419,"The Two Popes (2019)","Drama"
154860,"Mother (2016)","(no genres listed)"
86463,"Silent Night, Deadly Night III: Better Watch Out! (1989)","Horror"
282877,"Dalíland (2022)","Drama"
139701,"Spirit Stalkers (2012)","Horror"
136347,"Scooby-Doo Meets the Boo Brothers (1987)","Adventure|Animation|Children|Comedy"
128109,"Dr. Black, Mr. Hyde (1976)","Horror"
163406,"Death of a Soldier (1986)","(no genres listed)"
107361,"Unbeatable (Ji zhan) (2013)","Action|Drama"
282139,"Χούλιγκανς: Κάτω τα χέρια απ' τα νιάτα! (1983)","Adventure|Crime|Drama"
85626,"Beyond Enemy Lines (Framom främsta linjen) (2004)","Drama|War"
58334,"Hallam Foe (Mister Foe) (2007)","Drama|Romance"
156767,"Ghosts Before Breakfast (1928)","Fantasy"
145004,"When the Screaming Stops (1974)","Horror"
286903,"Elemental (2023)","Animation|Children|Comedy|Fantasy|Romance"
42794,"Buried Alive (1990)","Film-Noir|Horror|Thriller"
177319,"No Way to Live (2016)","Crime|Drama|Thriller"
277276,"South Park the Streaming Wars Part 2 (2022)","Animation|Comedy"
161334,"Tony Robbins: I Am Not Your Guru (2016)","Documentary"
217975,"Air Conditioner (2020)","Drama"
264966,"Devil's Island - Within the Palisade (1899)","(no genres listed)"
197575,"Thugs of Hindostan (2018)","Action|Adventure"
185675,"Beneath the Skin (2015)","(no genres listed)"
83359,"Play House, The (1921)","Comedy"
93782,"Paan Singh Tomar (2010)","Crime"
186459,"Jack and Jill vs. the World (2008)","Comedy|Romance"
155072,"Take Me to the River (2016)","Drama"
81546,"Vacation from Marriage (1945)","Drama|Romance"
132090,"28 Minutes for 3 Million Dollars (1967)","Crime"
285929,"In Your Interest (2012)","Comedy|Crime"
276875,"Gulczas, what do you think... (2001)","Comedy|Crime"
172421,"Ghost (2015)","Children|Comedy"
3325,"Next Best Thing, The (2000)","Comedy|Drama"
244032,"Antonio One Two Three (2019)","Comedy|Drama"
183189,"Bendito Machine III: Obey his commands (2009)","Animation"
33998,"Deceived (1991)","Thriller"
142699,"Hazard Jack (2014)","Horror"
259743,"Jake's Road (2014)","Action|Horror|Thriller"
248524,"Closer to God: Jessica's Journey (2012)","(no genres listed)"
147012,"1989 (2014)","(no genres listed)"
116947,"Stand Off (2012)","Comedy|Drama"
216639,"Swansea Love Story (2010)","Documentary"
112650,"Watercolors (2008)","Drama|Romance"
1308,"I Shot a Man in Vegas (1995)","Comedy"
267674,"Portrait of a Lazy Woman (1986)","Comedy|Documentary"
164513,"Sneakerheadz (2015)","Documentary"
280840,"The Turning Point (2021)","Drama"
238262,"Michael Ian Black: Very Famous (2011)","Comedy"
180659,"A Call to Remember (1997)","Drama"
226284,"The Turn of the Screw (1999)","Drama|Horror|Thriller"
250562,"Hold the Lion, Please (1942)","Animation|Comedy"
217715,"Dogora (1964)","Crime|Sci-Fi"
173247,"La familia (2017)","Drama"
283473,"Pamela, A Love Story (2023)","Documentary"
180017,"Spyder (2017)","Action|Thriller"
232181,"The Water Magician (1933)","Crime|Drama|Romance"
2129,"Saltmen of Tibet, The (Salzmänner von Tibet, Die) (1997)","Documentary"
199337,"The Keeper (2019)","(no genres listed)"
290882,"Poppy (2021)","Children|Drama"
124883,"Riders to the Stars (1954)","Drama|Sci-Fi"
189559,"A Species Odyssey (2003)","Documentary"
278696,"More Than Two Hours (2013)","Drama"
64497,"Day the Earth Stood Still, The (2008)","Drama|Sci-Fi|Thriller|IMAX"
165477,"Trancers V (1994)","Action|Sci-Fi|Thriller"
63840,"Kanak Attack (2000)","Drama"
131318,"Fort Bowie (1958)","Western"
178027,"People That Are Not Me (2016)","Drama|Romance"
207473,"The Automatic Moving Company (1910)","Animation|Comedy"
253916,"The Green Sea (2021)","Drama|Mystery"
258721,"Kill Me If You Can (1977)","Drama"
92410,"Eleventh Year, The (Odinnadtsatyy) (1928) ","Documentary"
173847,"Stasis (2017)","Sci-Fi"
262995,"Peril from the Planet Mongo (1966)","(no genres listed)"
5960,"Bad Influence (1990)","Drama|Thriller"
93659,"Verbo (2011)","Adventure|Fantasy"
279958,"Blade of the 47 Ronin (2022)","Action|Fantasy"
195113,"The Chocolate War (1988)","Drama"
214836,"La Chana (2016)","Documentary"
174527,"Chasing Trane: The John Coltrane Documentary (2017)","Documentary"
171519,"Nasha Russia: Yaytsa sudby (2010)","(no genres listed)"
117893,"Jessabelle (2014)","Horror|Thriller"
4720,"Others, The (2001)","Drama|Horror|Mystery|Thriller"
135013,"The Head Of The Family (1967)","Comedy"
128832,"The Last Five Years (2014)","Comedy|Drama|Musical|Romance"
215759,"The Extraordinary Tale of the Times Table (2014)","Comedy|Drama"
212847,"After Midnight (2020)","Drama|Horror|Romance"
194210,"DC Super Hero Girls: Legends of Atlantis (2018)","Animation|Children"
190743,"Support the Girls (2018)","Drama"
171479,"Kidnapping, Caucasian Style (2014)","Adventure|Comedy|Romance"
269990,"Zuhur's Daughters (2021)","Documentary"
232459,"Funny Boy (2020)","Drama"
177871,"Victoria & Abdul (2017)","Drama"
123379,"Three Loves Has Nancy (1938)","Comedy|Romance"
149260,"Mr. Peabody and the Mermaid (1948)","Comedy|Fantasy|Romance"
124817,"It Started With A Kiss (1959)","Comedy|Romance"
111245,"Case of You, A (2013)","Comedy|Romance"
154794,"You Are Not I (1981)","(no genres listed)"
152790,"Sing Your Way Home (1945)","Comedy"
3958,"Billy Jack Goes to Washington (1977)","Drama"
288277,"Warszawa 1956 (1956)","(no genres listed)"
140224,"Filmage: The Story of Descendents/All","Documentary"
178615,"Front Cover (2016)","Comedy|Drama|Romance"
192713,"Compulsion (2018)","Fantasy|Horror|Thriller"
118878,"Sekirei (2008)","(no genres listed)"
251350,"The Early Bird Catches the Worm (2008)","Drama"
262947,"Wedding March 4: Something Old, Something New (2018)","Romance"
268758,"Other World (2014)","Documentary"
186123,"Corpses (2004)","Horror"
155219,"Das kann doch unsren Willi nicht erschüttern (1970)","Comedy"
62669,"Black River (Kuroi kawa) (1957)","Drama"
194130,"The 3rd Eye (2017)","Horror|Thriller"
268050,"Vigil (1984)","Drama"
76077,"Hot Tub Time Machine (2010)","Comedy|Sci-Fi"
162780,"1st to Die (2003)","Action|Thriller"
167940,"Naked Vengeance (1985)","Action|Crime|Drama"
1985,"Halloween 4: The Return of Michael Myers (1988)","Horror"
126219,"Marihuana (1936)","Documentary|Drama"
271339,"Some Like It Rare (2021)","Comedy|Horror"
208693,"Pippi Longstocking (1997)","Adventure|Animation|Children|Comedy"
175107,"The Man Without a Country (1973)","Drama"
126251,"Black Belly of the Tarantula (1971)","Horror|Mystery|Thriller"
198157,"A Rainy Day in New York","Comedy|Romance"
194184,"Warriors of the Apocalypse (1985)","Action|Sci-Fi"
261239,"Rapture (1999)","(no genres listed)"
159554,"Convent of Sinners (1986)","Drama|Horror"
257909,"A Very British Christmas (2019)","Romance"
209001,"The Best People (2017)","Comedy"
147424,"Step Lively (1944)","Drama"
116098,"Passeio com Johnny Guitar (1996)","(no genres listed)"
196911,"Amityville: No Escape (2016)","Horror"
194026,"The Man Who Killed Hitler and Then the Bigfoot (2018)","Drama"
101,"Bottle Rocket (1996)","Adventure|Comedy|Crime|Romance"
126983,"City Zero (1989)","Comedy|Drama|Sci-Fi"
270754,"Swimming Upstream (2003)","Drama"
188275,"Mermaids (2003)","Action|Crime|Fantasy|Romance"
111264,"Wild Life, The (1984)","Comedy|Drama"
76818,"Cape No. 7 (Hái-kak chhit-ho) (2008)","Comedy|Drama|Romance"
144818,"Submarine Raider (1942)","Drama|War"
265514,"Honey Girls (2021)","Children"
73196,"My Love Has Been Burning (Waga koi wa moenu) (1949)","Drama"
131992,"After School (1988)","(no genres listed)"
176953,"Heaven Will Wait (2016)","Drama"
188349,"The Hot Snow (1972)","War"
27644,"Remember Me (Ricordati di me) (2003)","Comedy|Drama|Romance"
3834,"Bronco Billy (1980)","Adventure|Drama|Romance"
169018,"Water Boyy (2015)","Romance"
6804,"Crimewave (1985)","Comedy|Crime"
124081,"Return of the Gunfighter (1967)","Western"
4457,"All Access (2001)","Documentary|Musical|IMAX"
283647,"Wallander 27 - The Troubled Man (2013)","Crime|Thriller"
101260,"StarStruck (2010)","Comedy|Musical"
286407,"Post Truth (2023)","Comedy"
255305,"Masquerade (2021)","Thriller"
181589,"Revelation: Dawn of Global Government (2016)","Documentary"
202757,"Drop Squad (1994)","Comedy|Drama"
132840,"Shoot to Kill (1947)","Crime"
173487,"Allen Iverson: The Answer (2016)","Documentary"
147960,"Pack Up Your Troubles (1939)","(no genres listed)"
210799,"Zone (1995)","(no genres listed)"
110380,"Nitro Circus: The Movie (2012)","Action|Comedy|Documentary"
191495,"White Boy Rick (2018)","Crime|Drama"
238102,"Foyle's War - War Games (2003)","Crime|Drama|Mystery"
236961,"Mangrove","(no genres listed)"
109740,"Obvious Child (2014)","Comedy|Romance"
110856,"Broadway to Hollywood (1933)","Musical"
194428,"Curse II: The Bite (1989)","Horror"
216257,"Kikoriki. Legend of the Golden Dragon (2016)","Animation|Children"
181351,"Fear of Falling (2011)","(no genres listed)"
259063,"Coalition (2015)","Drama"
193821,"Nappily Ever After (2018)","Comedy|Romance"
138240,"Haunts (1977)","Horror"
97886,"Rid of Me (2011)","Comedy|Drama|Romance"
168582,"Human (2013)","Documentary|Mystery"
183949,"Pennywise: Home Movies (1996)","Documentary"
146896,"The Nymph (1996)","Drama|Romance"
48522,"Stormbreaker (Alex Rider: Operation Stormbreaker) (2006)","Action|Children"
217393,"The Variegateds Case (1958)","Crime|Drama|Mystery"
8491,"White Heat (1949)","Crime|Drama|Film-Noir"
6691,"Dust (2001)","Drama|Western"
278162,"Chandralekha (1998)","Drama|Thriller"
225087,"Grim (1995)","Horror"
280532,"Murder, She Wrote: The Celtic Riddle (2003)","Mystery"
191781,"Gyo: Tokyo Fish Attack (2012)","Animation|Horror"
245888,"1000 Mabrouk (2009)","Comedy|Drama"
7613,"White Palace (1990)","Drama"
161288,"Cyborg X (2016)","Action|Horror"
206489,"Adrenochrome (2018)","Action|Fantasy|Horror|War"
136128,"Under the Sun of Rome (1948)","(no genres listed)"
166647,"Dügün Dernek 2: Sünnet (2015)","(no genres listed)"
163432,"Open Doors (1990)","Drama"
143170,"The Silk Express (1933)","Drama|Mystery|Thriller"
125894,"Doubting Thomas (1935)","Comedy"
136479,"Pablo Francisco: Bits and Pieces (2004)","Comedy"
125557,"Devils Hand, The (La main du diable) (1943)","Fantasy|Horror"
262117,"Ahir Shah: Dots (2021)","(no genres listed)"
167148,"Kyle Kinane: I Liked His Old Stuff Better (2015)","Comedy"
277136,"Slash/Back (2022)","Action|Sci-Fi|Thriller"
161930,"Hafu (2013)","Documentary"
177115,"Dark Waters (1993)","Horror|Mystery"
185997,"Life of the Party (2018)","Comedy"
207684,"Lucero (2019)","Horror|Mystery"
237620,"Saladin the Victorious (1963)","Adventure|Drama|War"
164035,"20th Century Boys - Chapter 3: Our Flag (2009)","Adventure|Mystery|Sci-Fi"
210267,"Christmas on the Coast (2018)","Drama|Romance"
207654,"Ghost Ship (2015)","Horror"
155471,"Gaolbreak (1962)","Crime|Drama"
143065,"Orson Welles: The One-Man Band (1995)","Documentary"
256751,"The Reagans (2003)","Drama|Romance"
113176,"C.C. & Company (Chrome Hearts) (1970)","Action|Comedy|Drama"
194861,"A Twelve-Year Night (2018)","Crime|Drama"
7125,"Spring Forward (1999)","Drama"
213025,"Nightmare in Badham County (1976)","Action|Crime|Drama"
291683,"Like Sheep Among Wolves (2023)","Crime|Drama"
220608,"A Jihad for Love (2007)","Documentary"
198319,"Buddy in Africa (1935)","(no genres listed)"
98859,"Never Say... Never! (Il ne faut jurer... de rien!) (2005)","Comedy"
52806,"Tales from Earthsea (Gedo Senki) (2006)","Adventure|Animation|Fantasy"
187201,"Lyle (2014)","Drama|Horror"
179775,"Rootin' Tootin' Rhythm (1937)","Western"
125197,"That’s What She Said (2012)","Comedy"
113868,"To Be Takei (2014)","Documentary"
27834,"Return, The (Vozvrashcheniye) (2003)","Drama"
250372,"What Drives Us (2021)","Documentary"
247432,"Eastwood Directs: The Untold Story (2013)","Documentary"
280782,"Vasil (2022)","Comedy|Drama"
172405,"The Saddest Boy in the World (2006)","Drama"
86510,"No Blood Relation (Stepchild, The) (Nasanunaka) (1932)","Drama"
121861,"The Member of the Wedding (1997)","Drama|Romance"
160211,"Un homme de trop (1967)","Drama|Thriller|War"
66639,"Street Fighter: The Legend of Chun-Li (2009)","Action|Adventure|Sci-Fi|Thriller"
73256,"Heart of Midnight (1988)","Drama|Horror|Thriller"
2713,"Lake Placid (1999)","Horror|Thriller"
231145,"What Lies Below (2020)","Horror|Mystery|Thriller"
278352,"Gigi & Nate (2022)","Drama"
160856,"The Long Island Cannibal Massacre (1980)","Horror"
199944,"Big Kill (2018)","Action|Western"
161072,"10,000 Black Men Named George (2002)","(no genres listed)"
137383,"Tom and Jerry: Spy Quest (2015)","Animation"
44225,"Aquamarine (2006)","Children|Comedy|Fantasy"
177145,"The Death Collector (1976)","Crime"
133626,"The Good Lie (2013)","Thriller"
227943,"Fritzi: A Revolutionary Tale (2019)","Animation|Children|Drama"
279750,"Parosh Pathar (1958)","Comedy|Fantasy"
116553,"The Desperate Trail (1995)","Action|Crime|Drama|Thriller|Western"
245202,"Every Breath You Take (2021)","Thriller"
173645,"Butterfly Kiss (2006)","Action|Crime|Romance"
85987,"River of Grass (1994)","Drama"
80729,"(Untitled) (2009)","Comedy|Drama"
236127,"India From Above","(no genres listed)"
185397,"Kavin Jay: Everybody Calm Down! (2018)","Comedy"
247806,"Forest Man (2013)","Documentary"
118492,"High Test Girls (1980)","Comedy|Fantasy"
248056,"The Black Battlefront Kidnappers (1973)","Action|Crime"
147336,"Tomorrow Was the War (1987)","Children|Drama|War"
138996,"Biohazardous (2001)","Action|Horror|Mystery|Sci-Fi"
187513,"Coming Home (1998)","Drama|War"
208014,"The Wonderland (2016)","Children|Comedy"
231531,"A Christmas in Royal Fashion (2018)","Drama|Romance"
289925,"A Capital Plan (1949)","Documentary"
165279,"El ángel de Budapest (2011)","Drama|War"
198451,"The Woman with Red Boots (1974)","Comedy|Drama|Fantasy"
279054,"Sick (2022)","Horror|Thriller"
135844,"Blank: A Vinylmation Love Story (2014)","Animation"
175043,"Hypothermia (2012)","Horror"
185661,"WWE: Top 50 Superstars of All Time (2010)","Documentary"
136970,"My Life's in Turnaround (1994)","(no genres listed)"
86455,"Sing a Song of Sex (Treatise on Japanese Bawdy Songs, A) (Nihon shunka-kô) (1967)","Thriller"
72953,"Less of Sugar (Cheeni Kum) (2007)","Comedy|Drama|Musical|Romance"
26680,"Cry-Baby (1990)","Comedy|Musical|Romance"
210893,"Promised (2019)","(no genres listed)"
186171,"Barbie Video Game Hero (2017)","Animation"
115343,"Charlie Chan on Broadway (1937)","Comedy|Crime|Mystery|Thriller"
62115,"Six Shooter (2004)","Comedy|Drama"
199358,"Heavenly Sword (2014)","Action|Adventure|Animation|Fantasy"
840,"House Arrest (1996)","Children|Comedy"
243994,"ON-GAKU: Our Sound (2020)","Animation|Comedy"
146884,"I basilischi (1963)","(no genres listed)"
116205,"The Clinic (2010)","Horror|Thriller"
85889,"Stand by for Action (1942)","Action|Drama|War"
125027,"The Extraordinary Seaman (1969)","Adventure|Comedy|War"
27736,"Take My Eyes (Te doy mis ojos) (2003)","Drama|Romance|Thriller"
205943,"Delitto quasi perfetto (1966)","(no genres listed)"
82857,"Sweetgrass (2009)","Adventure|Documentary|Western"
259355,"Storm Children, Book One (2014)","Documentary"
227707,"Helmut Newton: Frames from the Edge (1989)","Documentary"
56888,"Mongolian Ping-Pong (Lü cao di) (2005)","Comedy|Drama"
116841,"Rosewater (2014)","Drama"
127337,"The Caper of the Golden Bulls (1967)","Action|Comedy"
208975,"Sprinter (2019)","Drama"
44665,"Lucky Number Slevin (2006)","Crime|Drama|Mystery"
135,"Down Periscope (1996)","Comedy"
5390,"CQ (2001)","Drama"
1223,"Grand Day Out with Wallace and Gromit, A (1989)","Adventure|Animation|Children|Comedy|Sci-Fi"
196087,"Burn the Stage: The Movie (2018)","Documentary"
256753,"Dash and Lilly (1999)","Drama"
192845,"Ecstasy (1933)","Drama|Romance"
138522,"Bail Out (1990)","Action|Adventure|Comedy|Drama|Thriller"
144952,"The Collectors (1999)","(no genres listed)"
167354,"Stratos (2014)","Crime|Drama"
183683,"The Texas Chainsaw Massacre: A Family Portrait (1988)","Documentary"
289955,"Ari Shaffir: Paid Regular (2015)","Comedy"
139636,"The Blue Elephant (2014)","Drama|Horror|Mystery|Thriller"
1921,"Pi (1998)","Drama|Sci-Fi|Thriller"
147210,"Musketeers 20 Years Later (1992)","Adventure"
4289,"City of Women, The (Città delle donne, La) (1980)","Comedy|Drama"
191813,"Carlitopolis (2006)","(no genres listed)"
27909,"Windstruck (Nae yeojachingureul sogae habnida) (2004)","Comedy|Crime|Drama"
187873,"Real Boy (2016)","Documentary"
253914,"Impact After the Crash (2013)","Documentary"
172339,"Coming & Going (2011)","Comedy|Romance"
235521,"Hostages (1992)","Drama"
5413,"Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980)","Horror"
177855,"The Ultimate Guide to Penny Pinching (2011)","Documentary"
169882,"Goto, Island of Love (1969)","Drama"
146118,"Benaam (1974)","(no genres listed)"
260101,"Rangle River (1936)","Western"
193841,"The Precipice Game (2017)","Horror"
283787,"Louis Armstrong's Black & Blues (2022)","Documentary"
139689,"My Sister's Keeper (2002)","Drama"
154198,"The Rashevski Tango (2003)","Drama"
87047,"Strange Case of Angelica, The (O Estranho Caso de Angélica) (2010)","Drama"
215547,"The Daughters of Fire (2018)","Drama"
196141,"The Tolstoy Defence (2018)","Drama"
201865,"Strange Confession (1945)","Crime|Drama|Horror|Mystery"
1716,"Other Voices, Other Rooms (1995)","Drama"
103446,"Epitaph (2007)","Horror"
205657,"Hula Girls (2006)","Children|Comedy|Drama"
120240,"Forever Lulu (2000)","Comedy|Romance"
97384,"Arachnoquake (2012)","Action|Horror|Sci-Fi"
164499,"Watch Your Left (1936)","Comedy"
67869,"Flash Gordon (1936)","Action|Adventure|Sci-Fi"
161754,"Ernst Thälmann - Führer seiner Klasse (1955)","Drama"
289583,"A Compassionate Spy (2022)","Documentary"
249900,"Finding Happiness (2014)","Documentary"
436,"Color of Night (1994)","Drama|Thriller"
172679,"The Heat (2006)","Comedy|Romance"
119834,"Saturday, Sunday and Friday (1979)","Comedy"
279292,"Dig (2022)","Thriller"
211444,"Moomins and the Winter Wonderland (2017)","Adventure|Animation|Children"
139391,"The Manhandlers (1974)","Action|Crime|Drama"
152715,"The River and Death (1955)","(no genres listed)"
137102,"Haunted Highway (2006)","Horror|Thriller"
146768,"Without Knowing Anything About Her (1969)","Sci-Fi|Thriller"
272745,"Hollywood Rated 'R' (1997)","Documentary|Horror|Sci-Fi"
125159,"Safety Patrol (1998)","(no genres listed)"
2878,"Hell Night (1981)","Horror"
103621,"Brain Dead (1990)","Horror|Sci-Fi"
182887,"The Parrot (2016)","Thriller"
283027,"Puss in Boots (1968)","Animation|Children|Fantasy"
101249,"Thousand Cuts, A (2012)","Thriller"
120315,"Gloriously Wasted (2012)","Comedy"
27152,"Pitkä kuuma kesä (1999)","Comedy|Drama"
189295,"Flowers in the Shadow (2008)","Comedy|Drama"
3888,"Skipped Parts (2000)","Drama|Romance"
7329,"Walk on the Wild Side (1962)","Drama"
99893,"Sangre de mi sangre (Padre Nuestro) (2007)","Drama|Thriller"
197245,"Who Will Save The Roses? (2017)","(no genres listed)"
194268,"Farming (2018)","Drama"
168982,"Floyd Norman: An Animated Life (2016)","Documentary"
273101,"The Demons of Ludlow (1983)","Horror"
173667,"Zigzag of Success (1968)","Comedy"
278592,"Nowy (1970)","Comedy"
207896,"Shadow Wolves (2019)","Action|Adventure|Thriller"
173117,"Quest of the Delta Knights (1993)","Action|Adventure|Fantasy"
186371,"The Pleasure Girls (1965)","Drama"
250832,"Detective Conan: The Scarlet Bullet (2021)","Action|Animation|Crime|Mystery|Romance|Thriller"
4046,"Friendly Persuasion (1956)","Drama"
99741,"Company You Keep, The (2012)","Thriller"
106832,"7th Cavalry (Seventh Cavalry) (1956)","Western"
190551,"Blindspotting (2018)","Comedy|Drama"
230025,"Karaoke Crazies (2016)","Fantasy|Mystery"
285569,"T. Rex Autopsy (2015)","Documentary"
116042,"Christine (1958)","Drama"
3889,"Highlander: Endgame (Highlander IV) (2000)","Action|Adventure|Fantasy"
27616,"Tiptoes (2003)","Comedy|Drama|Romance"
287131,"Future Soldier (2023)","Action|Sci-Fi"
2473,"Soul Man (1986)","Comedy"
154984,"I Am What I Am (1967)","Drama|Mystery|Thriller"
150882,"Happy New York (1997)","Comedy"
179467,"The Reality of Me (2012)","Documentary"
197247,"Bravo Virtuoso (2018)","Action|Comedy|Crime"
216881,"Capone (2020)","Crime|Drama"
113746,"Redwood Highway (2013)","Drama"
26349,"Night Moves (1975)","Crime|Thriller"
150421,"Man on Horseback (1969)","(no genres listed)"
162892,"Fascisti su Marte (2006)","(no genres listed)"
136319,"The Mad Butcher (1971)","Horror"
184389,"Under The Greenwood Tree (2005)","Drama|Romance"
186433,"Be My Slave (2012)","Comedy|Drama|Romance"
163713,"Rampage: Capital Punishment (2014)","Action|Crime|Thriller"
39941,"Love on the Run (Amour en fuite, L') (1979)","Comedy|Drama|Romance"
157260,"Out on Bail (1990)","(no genres listed)"
2374,"Gung Ho (1986)","Comedy|Drama"
214262,"Hooking Up (2020)","Comedy|Drama"
123585,"Love (2012)","Drama|Romance"
145714,"Bloody Che Contra (1968)","(no genres listed)"
94442,"Story Written with Water, A (Mizu de kakareta monogatari) (1965)","Drama"
98015,"Jack and Diane (2012)","Drama|Horror|Romance"
143925,"Broadway Hostess (1935)","Drama|Romance"
171151,"Boat (2007)","(no genres listed)"
235835,"Loved Up (1995)","Drama|Romance"
286165,"The Contact (1997)","Romance"
91302,"Tree, The (2010)","Children|Drama"
7110,"Blind Beast (Môjuu) (1969)","Drama|Thriller"
115068,"Bride from Hades, The (Botan-dôrô) (Peony Lantern) (Tale of Peonies and Lanterns, A) (1968)","Horror"
88235,"Guard, The (2011)","Comedy|Crime"
225025,"Centipede Horror (1982)","Horror"
275603,"Snoopy Presents: To Mom (and Dad), With Love (2022)","Animation"
284183,"Pueblerina (1949)","Drama|Romance"
288875,"The Retirement Plan (2023)","Action|Comedy"
99108,"Girl on a Motorcycle, The (1968)","Drama|Romance"
69429,"Home from the Hill (1960)","Drama|Romance"
163430,"A Simple Story (1991)","Drama"
187535,"Bróder (2010)","Drama"
130704,"Hot T-Shirts (1980)","Action"
32277,"Girl Crazy (1943)","Comedy|Musical|Romance"
639,"Girl 6 (1996)","Comedy|Drama"
27232,"Beautiful Joe (2000)","Comedy|Drama|Romance"
274287,"Bear Witness (2022)","Documentary"
196001,"My Life with James Dean (2017)","Comedy"
151969,"Style (2001)","Thriller"
159622,"8213: Gacy House (2010)","Crime|Horror|Mystery"
143888,"Gallows Road (2015)","Drama"
267928,"Unreal News Reel (1923)","Comedy"
169234,"White Wolves - A Cry in the Wild II (1993)","Action|Adventure|Children"
262581,"Marathon (1993)","Documentary"
176955,"It's Gawd! (2017)","Comedy|Drama"
255263,"The Bikes of Wrath (2018)","Documentary"
235981,"Psycho Prom Queen (2018)","Thriller"
289043,"Blondi (2023)","Comedy|Drama"
187197,"Hitler's Hollywood (2017)","Documentary"
47566,"Born to Kill (1947)","Crime|Drama|Film-Noir"
168504,"Abou Ben Boogie (1944)","Animation"
199265,"The Fall of the American Empire (2018)","Drama"
181895,"The Simple Things (1953)","Animation|Children|Comedy"
145034,"Journey to the Shore (2015)","Drama|Fantasy|Romance"
154798,"A Story of the Forest: Mavka (1980)","Fantasy"
186103,"Beneath Clouds (2002)","Drama|Romance"
81429,"Maze, The (2010)","Horror"
176187,"An American Vampire Story (1997)","Comedy|Horror"
284637,"The Merry Old Soul (1935)","Animation"
183209,"Malasartes e o Duelo com a Morte (2017)","Comedy"
141402,"Star Trek: Renegades (2015)","Action|Adventure|Sci-Fi"
172271,"Perfect Opposites (2004)","Comedy|Drama|Romance"
173133,"Brides of Blood (1968)","Horror|Sci-Fi"
5784,"Ghost Ship (2002)","Horror"
149780,"Love Now (2007)","Romance"
177245,"Same Kind of Different as Me (2017)","Drama"
178029,"Films to Keep You Awake: To Let (2006)","Horror|Thriller"
123397,"Lotte from Gadgetville (2006)","(no genres listed)"
288579,"Dave Lester: And How Did That Make You Feel? (2023)","Comedy"
229611,"Jonathan Coulton: Best.Concert.Ever","(no genres listed)"
170771,"The Recipe (2010)","Drama|Mystery|Romance|Thriller"
211267,"Demon in the Bottle (1996)","Adventure|Children|Comedy|Fantasy"
268618,"I Was a Simple Man (2021)","Drama"
228267,"A Clockwork Blue (1972)","(no genres listed)"
210931,"A Snow Globe Christmas (2013)","Comedy|Drama"
194248,"The Business of Amateurs (2016)","Documentary"
166346,"The Wedding Pact (2014)","Comedy|Romance"
199187,"Hoaxed (2019)","(no genres listed)"
4449,"Adanggaman (2000)","Drama"
3104,"Midnight Run (1988)","Action|Comedy|Crime|Thriller"
159069,"Comedy of the Strict Regime (1993)","Comedy"
3279,"Knockout (2000)","Action|Drama"
113288,"Ambush (1950)","Western"
258127,"Cries of the Unborn (2017)","Drama"
242908,"The Seventh Day (2021)","Horror"
265544,"Golden Eyes (1968)","Drama"
245340,"Spills and Chills (1949)","(no genres listed)"
219101,"The Will (2020)","Drama|Romance"
132575,"50 to 1 (2014)","Drama"
2524,"Towering Inferno, The (1974)","Action|Adventure|Drama|Thriller"
151581,"Il terrorista (1963)","(no genres listed)"
148921,"The Legend of Barney Thomson (2015)","Comedy|Drama|Thriller"
36799,"Sometimes in April (2005)","Drama|War"
158514,"To the Last Man (1933)","Western"
5401,"Undercover Brother (2002)","Comedy"
174837,"The Postmaster (1972)","(no genres listed)"
206688,"13 Demons (2016)","Thriller"
124673,"Tenth Avenue Angel (1948)","Drama"
193067,"The Mountain (2018)","Drama"
200572,"Lost Airmen of Buchenwald (2011)","Documentary|War"
272905,"Scenes from a Marriage (1974)","Drama|Romance"
213920,"Aphrodisiac!: The Sexual Secret of Marijuana (1971)","Documentary"
132954,"Awake: The Life of Yogananda (2014)","Documentary"
143047,"Dark Blood (2012)","Thriller"
235143,"Poitín (1978)","Drama"
145368,"The Profane Exhibit (2013)","Horror"
217015,"Family Without a Dinner Table (1985)","Drama"
233939,"A Very Charming Christmas Town (2020)","Romance"
142470,"City Beneath the Sea (1971)","Action|Sci-Fi"
128065,"The Cape Town Affair (1967)","Action|Thriller"
200144,"Young, Single & Angry (2006)","Comedy|Romance"
123894,"Fairy Tales (1978)","Comedy|Romance"
123061,"Goodbye, Mr. President (1987)","(no genres listed)"
41753,"8 Million Ways to Die (1986)","Action|Adventure|Crime|Thriller"
94819,"You Can't Win 'Em All (1970)","Adventure|Comedy|War"
207427,"The boundaries (1995)","Drama"
204538,"Bottom of the 9th (2019)","Crime|Drama"
274667,"Drake's Venture (1980)","Drama"
192799,"Bad Reputation (2018)","Documentary"
6038,"Tune in Tomorrow... (1990)","Comedy|Romance"
262707,"My Father Is an Airplane (2021)","Drama"
159500,"Amigo, Stay Away (1972)","Western"
208677,"Every Song is About Me (2010)","Comedy|Romance"
