Country Name,Country Code,Series Name,Series Code,Year,Value,Unit
Least developed countries: UN classification,LDC,"Access to clean fuels and technologies for cooking, rural",EG.CFT.ACCS.RU.ZS,2020,8.52550827032004,% of rural population
Least developed countries: UN classification,LDC,"Access to clean fuels and technologies for cooking, rural",EG.CFT.ACCS.RU.ZS,2021,9.21603035205204,% of rural population
Least developed countries: UN classification,LDC,"Access to clean fuels and technologies for cooking, rural",EG.CFT.ACCS.RU.ZS,2022,9.99894602372831,% of rural population
Least developed countries: UN classification,LDC,"Access to clean fuels and technologies for cooking, rural",EG.CFT.ACCS.RU.ZS,2023,..,% of rural population
Least developed countries: UN classification,LDC,"Access to clean fuels and technologies for cooking, rural",EG.CFT.ACCS.RU.ZS,2024,..,% of rural population
Least developed countries: UN classification,LDC,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2018,16.5364021855076,% of population
Least developed countries: UN classification,LDC,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2019,17.3936692348809,% of population
Least developed countries: UN classification,LDC,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2020,18.2886944249659,% of population
Least developed countries: UN classification,LDC,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2021,19.1555765031266,% of population
Least developed countries: UN classification,LDC,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2022,20.0981860541922,% of population
Least developed countries: UN classification,LDC,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2023,..,% of population
Least developed countries: UN classification,LDC,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2024,..,% of population
Least developed countries: UN classification,LDC,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2018,36.0751892650725,% of urban population
Least developed countries: UN classification,LDC,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2019,36.74789772049,% of urban population
Least developed countries: UN classification,LDC,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2020,37.4151245022674,% of urban population
Least developed countries: UN classification,LDC,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2021,38.0532862544332,% of urban population
Least developed countries: UN classification,LDC,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2022,38.6946602308058,% of urban population
Least developed countries: UN classification,LDC,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2023,..,% of urban population
Least developed countries: UN classification,LDC,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2024,..,% of urban population
Least developed countries: UN classification,LDC,Access to electricity,EG.ELC.ACCS.ZS,2018,51.0874202600401,% of population
Least developed countries: UN classification,LDC,Access to electricity,EG.ELC.ACCS.ZS,2019,52.8787122662405,% of population
Least developed countries: UN classification,LDC,Access to electricity,EG.ELC.ACCS.ZS,2020,54.4736840146264,% of population
Least developed countries: UN classification,LDC,Access to electricity,EG.ELC.ACCS.ZS,2021,56.1055373553461,% of population
Least developed countries: UN classification,LDC,Access to electricity,EG.ELC.ACCS.ZS,2022,56.7383129284796,% of population
Least developed countries: UN classification,LDC,Access to electricity,EG.ELC.ACCS.ZS,2023,58.4341452966049,% of population
Least developed countries: UN classification,LDC,Access to electricity,EG.ELC.ACCS.ZS,2024,..,% of population
Least developed countries: UN classification,LDC,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2018,39.2307526540229,% of rural population
Least developed countries: UN classification,LDC,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2019,41.2436395653622,% of rural population
Least developed countries: UN classification,LDC,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2020,42.2080916386642,% of rural population
Least developed countries: UN classification,LDC,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2021,43.7271476608462,% of rural population
Least developed countries: UN classification,LDC,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2022,45.0197055633591,% of rural population
Least developed countries: UN classification,LDC,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2023,46.2785824243389,% of rural population
Least developed countries: UN classification,LDC,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2024,..,% of rural population
Least developed countries: UN classification,LDC,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2018,75.9932339177558,% of urban population
Least developed countries: UN classification,LDC,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2019,77.4916531852397,% of urban population
Least developed countries: UN classification,LDC,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2020,78.6824139922078,% of urban population
Least developed countries: UN classification,LDC,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2021,80.1819232317282,% of urban population
Least developed countries: UN classification,LDC,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2022,80.671152473112,% of urban population
Least developed countries: UN classification,LDC,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2023,82.8081194532822,% of urban population
Least developed countries: UN classification,LDC,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2024,..,% of urban population
Least developed countries: UN classification,LDC,Account ownership at a financial institution or with a mobile-money-service provider,FX.OWN.TOTL.ZS,2018,..,% of population ages 15+
Least developed countries: UN classification,LDC,Account ownership at a financial institution or with a mobile-money-service provider,FX.OWN.TOTL.ZS,2019,..,% of population ages 15+
Least developed countries: UN classification,LDC,Account ownership at a financial institution or with a mobile-money-service provider,FX.OWN.TOTL.ZS,2020,..,% of population ages 15+
Least developed countries: UN classification,LDC,Account ownership at a financial institution or with a mobile-money-service provider,FX.OWN.TOTL.ZS,2021,..,% of population ages 15+
Least developed countries: UN classification,LDC,Account ownership at a financial institution or with a mobile-money-service provider,FX.OWN.TOTL.ZS,2022,..,% of population ages 15+
Least developed countries: UN classification,LDC,Account ownership at a financial institution or with a mobile-money-service provider,FX.OWN.TOTL.ZS,2023,..,% of population ages 15+
Least developed countries: UN classification,LDC,Account ownership at a financial institution or with a mobile-money-service provider,FX.OWN.TOTL.ZS,2024,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, female",FX.OWN.TOTL.FE.ZS,2018,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, female",FX.OWN.TOTL.FE.ZS,2019,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, female",FX.OWN.TOTL.FE.ZS,2020,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, female",FX.OWN.TOTL.FE.ZS,2021,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, female",FX.OWN.TOTL.FE.ZS,2022,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, female",FX.OWN.TOTL.FE.ZS,2023,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, female",FX.OWN.TOTL.FE.ZS,2024,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, male",FX.OWN.TOTL.MA.ZS,2018,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, male",FX.OWN.TOTL.MA.ZS,2019,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, male",FX.OWN.TOTL.MA.ZS,2020,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, male",FX.OWN.TOTL.MA.ZS,2021,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, male",FX.OWN.TOTL.MA.ZS,2022,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, male",FX.OWN.TOTL.MA.ZS,2023,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, male",FX.OWN.TOTL.MA.ZS,2024,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, older adults",FX.OWN.TOTL.OL.ZS,2018,..,% of population ages 25+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, older adults",FX.OWN.TOTL.OL.ZS,2019,..,% of population ages 25+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, older adults",FX.OWN.TOTL.OL.ZS,2020,..,% of population ages 25+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, older adults",FX.OWN.TOTL.OL.ZS,2021,..,% of population ages 25+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, older adults",FX.OWN.TOTL.OL.ZS,2022,..,% of population ages 25+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, older adults",FX.OWN.TOTL.OL.ZS,2023,..,% of population ages 25+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, older adults",FX.OWN.TOTL.OL.ZS,2024,..,% of population ages 25+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40%",FX.OWN.TOTL.40.ZS,2018,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40%",FX.OWN.TOTL.40.ZS,2019,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40%",FX.OWN.TOTL.40.ZS,2020,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40%",FX.OWN.TOTL.40.ZS,2021,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40%",FX.OWN.TOTL.40.ZS,2022,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40%",FX.OWN.TOTL.40.ZS,2023,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40%",FX.OWN.TOTL.40.ZS,2024,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less",FX.OWN.TOTL.PL.ZS,2018,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less",FX.OWN.TOTL.PL.ZS,2019,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less",FX.OWN.TOTL.PL.ZS,2020,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less",FX.OWN.TOTL.PL.ZS,2021,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less",FX.OWN.TOTL.PL.ZS,2022,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less",FX.OWN.TOTL.PL.ZS,2023,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less",FX.OWN.TOTL.PL.ZS,2024,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60%",FX.OWN.TOTL.60.ZS,2018,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60%",FX.OWN.TOTL.60.ZS,2019,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60%",FX.OWN.TOTL.60.ZS,2020,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60%",FX.OWN.TOTL.60.ZS,2021,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60%",FX.OWN.TOTL.60.ZS,2022,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60%",FX.OWN.TOTL.60.ZS,2023,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60%",FX.OWN.TOTL.60.ZS,2024,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more",FX.OWN.TOTL.SO.ZS,2018,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more",FX.OWN.TOTL.SO.ZS,2019,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more",FX.OWN.TOTL.SO.ZS,2020,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more",FX.OWN.TOTL.SO.ZS,2021,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more",FX.OWN.TOTL.SO.ZS,2022,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more",FX.OWN.TOTL.SO.ZS,2023,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more",FX.OWN.TOTL.SO.ZS,2024,..,% of population ages 15+
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, young adults",FX.OWN.TOTL.YG.ZS,2018,..,% of population ages 15-24
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, young adults",FX.OWN.TOTL.YG.ZS,2019,..,% of population ages 15-24
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, young adults",FX.OWN.TOTL.YG.ZS,2020,..,% of population ages 15-24
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, young adults",FX.OWN.TOTL.YG.ZS,2021,..,% of population ages 15-24
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, young adults",FX.OWN.TOTL.YG.ZS,2022,..,% of population ages 15-24
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, young adults",FX.OWN.TOTL.YG.ZS,2023,..,% of population ages 15-24
Least developed countries: UN classification,LDC,"Account ownership at a financial institution or with a mobile-money-service provider, young adults",FX.OWN.TOTL.YG.ZS,2024,..,% of population ages 15-24
Least developed countries: UN classification,LDC,Adequacy of social insurance programs,per_si_allsi.adq_pop_tot,2018,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social insurance programs,per_si_allsi.adq_pop_tot,2019,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social insurance programs,per_si_allsi.adq_pop_tot,2020,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social insurance programs,per_si_allsi.adq_pop_tot,2021,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social insurance programs,per_si_allsi.adq_pop_tot,2022,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social insurance programs,per_si_allsi.adq_pop_tot,2023,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social insurance programs,per_si_allsi.adq_pop_tot,2024,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social protection and labor programs,per_allsp.adq_pop_tot,2018,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social protection and labor programs,per_allsp.adq_pop_tot,2019,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social protection and labor programs,per_allsp.adq_pop_tot,2020,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social protection and labor programs,per_allsp.adq_pop_tot,2021,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social protection and labor programs,per_allsp.adq_pop_tot,2022,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social protection and labor programs,per_allsp.adq_pop_tot,2023,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social protection and labor programs,per_allsp.adq_pop_tot,2024,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social safety net programs,per_sa_allsa.adq_pop_tot,2018,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social safety net programs,per_sa_allsa.adq_pop_tot,2019,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social safety net programs,per_sa_allsa.adq_pop_tot,2020,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social safety net programs,per_sa_allsa.adq_pop_tot,2021,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social safety net programs,per_sa_allsa.adq_pop_tot,2022,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social safety net programs,per_sa_allsa.adq_pop_tot,2023,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of social safety net programs,per_sa_allsa.adq_pop_tot,2024,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of unemployment benefits and ALMP,per_lm_alllm.adq_pop_tot,2018,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of unemployment benefits and ALMP,per_lm_alllm.adq_pop_tot,2019,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of unemployment benefits and ALMP,per_lm_alllm.adq_pop_tot,2020,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of unemployment benefits and ALMP,per_lm_alllm.adq_pop_tot,2021,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of unemployment benefits and ALMP,per_lm_alllm.adq_pop_tot,2022,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of unemployment benefits and ALMP,per_lm_alllm.adq_pop_tot,2023,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,Adequacy of unemployment benefits and ALMP,per_lm_alllm.adq_pop_tot,2024,..,% of total welfare of beneficiary households
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary",SE.PRM.TENR,2018,81.11042,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary",SE.PRM.TENR,2019,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary",SE.PRM.TENR,2020,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary",SE.PRM.TENR,2021,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary",SE.PRM.TENR,2022,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary",SE.PRM.TENR,2023,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary",SE.PRM.TENR,2024,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, female",SE.PRM.TENR.FE,2018,79.14846,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, female",SE.PRM.TENR.FE,2019,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, female",SE.PRM.TENR.FE,2020,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, female",SE.PRM.TENR.FE,2021,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, female",SE.PRM.TENR.FE,2022,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, female",SE.PRM.TENR.FE,2023,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, female",SE.PRM.TENR.FE,2024,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, male",SE.PRM.TENR.MA,2018,83.17955,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, male",SE.PRM.TENR.MA,2019,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, male",SE.PRM.TENR.MA,2020,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, male",SE.PRM.TENR.MA,2021,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, male",SE.PRM.TENR.MA,2022,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, male",SE.PRM.TENR.MA,2023,..,% of primary school age children
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, male",SE.PRM.TENR.MA,2024,..,% of primary school age children
Least developed countries: UN classification,LDC,Adjusted net national income,NY.ADJ.NNTY.KD.ZG,2018,8.47217862480545,annual % growth
Least developed countries: UN classification,LDC,Adjusted net national income,NY.ADJ.NNTY.KD.ZG,2019,9.74779445776188,annual % growth
Least developed countries: UN classification,LDC,Adjusted net national income,NY.ADJ.NNTY.KD.ZG,2020,1.96114390949033,annual % growth
Least developed countries: UN classification,LDC,Adjusted net national income,NY.ADJ.NNTY.KD.ZG,2021,3.85952168876675,annual % growth
Least developed countries: UN classification,LDC,Adjusted net national income,NY.ADJ.NNTY.KD.ZG,2022,..,annual % growth
Least developed countries: UN classification,LDC,Adjusted net national income,NY.ADJ.NNTY.KD.ZG,2023,..,annual % growth
Least developed countries: UN classification,LDC,Adjusted net national income,NY.ADJ.NNTY.KD.ZG,2024,..,annual % growth
Least developed countries: UN classification,LDC,"Adjusted net savings, including particulate emission damage",NY.ADJ.SVNG.CD,2018,..,current US$
Least developed countries: UN classification,LDC,"Adjusted net savings, including particulate emission damage",NY.ADJ.SVNG.CD,2019,..,current US$
Least developed countries: UN classification,LDC,"Adjusted net savings, including particulate emission damage",NY.ADJ.SVNG.CD,2020,..,current US$
Least developed countries: UN classification,LDC,"Adjusted net savings, including particulate emission damage",NY.ADJ.SVNG.CD,2021,..,current US$
Least developed countries: UN classification,LDC,"Adjusted net savings, including particulate emission damage",NY.ADJ.SVNG.CD,2022,..,current US$
Least developed countries: UN classification,LDC,"Adjusted net savings, including particulate emission damage",NY.ADJ.SVNG.CD,2023,..,current US$
Least developed countries: UN classification,LDC,"Adjusted net savings, including particulate emission damage",NY.ADJ.SVNG.CD,2024,..,current US$
Least developed countries: UN classification,LDC,Adjusted savings: education expenditure,NY.ADJ.AEDU.CD,2018,..,current US$
Least developed countries: UN classification,LDC,Adjusted savings: education expenditure,NY.ADJ.AEDU.CD,2019,..,current US$
Least developed countries: UN classification,LDC,Adjusted savings: education expenditure,NY.ADJ.AEDU.CD,2020,..,current US$
Least developed countries: UN classification,LDC,Adjusted savings: education expenditure,NY.ADJ.AEDU.CD,2021,..,current US$
Least developed countries: UN classification,LDC,Adjusted savings: education expenditure,NY.ADJ.AEDU.CD,2022,..,current US$
Least developed countries: UN classification,LDC,Adjusted savings: education expenditure,NY.ADJ.AEDU.CD,2023,..,current US$
Least developed countries: UN classification,LDC,Adjusted savings: education expenditure,NY.ADJ.AEDU.CD,2024,..,current US$
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2018,1200252,NA
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2019,1172131,NA
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2020,1173881,NA
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2021,1305926,NA
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2022,1377464,NA
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2023,1972494,NA
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2024,..,NA
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2018,227095,NA
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2019,261104,NA
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2020,236599,NA
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2021,291607,NA
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2022,288034,NA
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2023,418760,NA
Least developed countries: UN classification,LDC,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2024,..,NA
Least developed countries: UN classification,LDC,Age dependency ratio,SP.POP.DPND,2018,78.899272070721,% of working-age population
Least developed countries: UN classification,LDC,Age dependency ratio,SP.POP.DPND,2019,78.3381659069857,% of working-age population
Least developed countries: UN classification,LDC,Age dependency ratio,SP.POP.DPND,2020,77.7445242695625,% of working-age population
Least developed countries: UN classification,LDC,Age dependency ratio,SP.POP.DPND,2021,77.1394263728198,% of working-age population
Least developed countries: UN classification,LDC,Age dependency ratio,SP.POP.DPND,2022,76.51746836295,% of working-age population
Least developed countries: UN classification,LDC,Age dependency ratio,SP.POP.DPND,2023,75.8646802512453,% of working-age population
Least developed countries: UN classification,LDC,Age dependency ratio,SP.POP.DPND,2024,75.2380777449655,% of working-age population
Least developed countries: UN classification,LDC,Adultsnewly infected with HIV,SH.HIV.INCD,2018,..,ages 15-49
Least developed countries: UN classification,LDC,Adultsnewly infected with HIV,SH.HIV.INCD,2019,..,ages 15-49
Least developed countries: UN classification,LDC,Adultsnewly infected with HIV,SH.HIV.INCD,2020,..,ages 15-49
Least developed countries: UN classification,LDC,Adultsnewly infected with HIV,SH.HIV.INCD,2021,..,ages 15-49
Least developed countries: UN classification,LDC,Adultsnewly infected with HIV,SH.HIV.INCD,2022,..,ages 15-49
Least developed countries: UN classification,LDC,Adultsnewly infected with HIV,SH.HIV.INCD,2023,..,ages 15-49
Least developed countries: UN classification,LDC,Adultsnewly infected with HIV,SH.HIV.INCD,2024,..,ages 15-49
Least developed countries: UN classification,LDC,Adultsand children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2018,..,ages 15+
Least developed countries: UN classification,LDC,Adultsand children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2019,..,ages 15+
Least developed countries: UN classification,LDC,Adultsand children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2020,..,ages 15+
Least developed countries: UN classification,LDC,Adultsand children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2021,..,ages 15+
Least developed countries: UN classification,LDC,Adultsand children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2022,..,ages 15+
Least developed countries: UN classification,LDC,Adultsand children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2023,..,ages 15+
Least developed countries: UN classification,LDC,Adultsand children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2024,..,ages 15+
Least developed countries: UN classification,LDC,"Age dependency ratio, old",SP.POP.DPND.OL,2018,6.25926850952829,% of working-age population
Least developed countries: UN classification,LDC,"Age dependency ratio, old",SP.POP.DPND.OL,2019,6.33025521506886,% of working-age population
Least developed countries: UN classification,LDC,"Age dependency ratio, old",SP.POP.DPND.OL,2020,6.38261186314733,% of working-age population
